orig-block,dest-block,Count
124735,70385,1.0
124735,70687,1.0
124735,70848,1.0
124735,71186,1.0
124735,71209,1.0
124735,89185,1.0
124735,89304,1.0
124735,90623,1.0
124735,91285,1.0
124735,91697,1.0
124735,92613,1.0
124735,93012,1.0
124735,94026,1.0
124735,94127,1.0
124735,94777,1.0
124735,118321,1.0
124735,118441,2.0
124735,118772,1.0
124735,119084,1.0
124735,119328,2.0
124735,119386,1.0
124735,119645,1.0
124735,121658,3.0
124735,121677,1.0
124735,121969,1.0
124735,122070,1.0
124735,122075,1.0
124735,122099,1.0
124735,122105,3.0
124735,122146,1.0
124735,122606,1.0
124735,122612,2.0
124735,122619,1.0
124735,123200,2.0
124735,123380,1.0
124735,123401,1.0
124735,124009,1.0
124735,124011,1.0
124735,124038,1.0
124735,124067,1.0
124735,124111,1.0
124735,124322,1.0
124735,124735,2.0
124735,124939,1.0
124735,125130,1.0
124735,125249,1.0
124735,125284,1.0
124735,125310,1.0
124735,125341,1.0
124735,125579,1.0
124735,125740,1.0
124735,125770,1.0
124735,126050,1.0
124735,126664,1.0
124735,126677,1.0
124735,126707,1.0
124735,126721,2.0
124735,126734,2.0
124735,127047,1.0
124735,127093,1.0
124735,127097,1.0
124735,127696,3.0
124735,128039,1.0
124735,128048,1.0
124735,128092,1.0
124735,128120,1.0
124735,128358,1.0
124735,128607,1.0
124735,128631,1.0
124735,128750,3.0
124735,129141,1.0
124735,129148,1.0
124735,129346,4.0
124735,129471,3.0
124735,129607,1.0
124735,129913,2.0
124735,129915,3.0
124735,130036,1.0
124735,130151,1.0
124735,130169,1.0
124735,130441,2.0
124735,130493,1.0
124735,130497,1.0
124735,130581,1.0
124735,130601,1.0
124735,130935,1.0
124735,130954,1.0
124735,130981,1.0
124735,131817,1.0
124735,131820,2.0
124735,131825,2.0
124735,132053,1.0
124735,132222,1.0
124735,132232,3.0
124735,132307,1.0
124735,132485,3.0
124735,132689,1.0
124735,132935,1.0
124735,133345,1.0
124735,133678,1.0
124735,133695,3.0
124735,133698,1.0
124735,133708,2.0
124735,133799,1.0
124735,133995,1.0
124735,134017,1.0
124735,134404,1.0
124735,134405,2.0
124735,134422,1.0
124735,146358,1.0
124735,147122,1.0
124735,147137,1.0
124735,148927,1.0
124735,149206,1.0
124735,149729,1.0
124735,151098,1.0
124735,151539,1.0
124735,152002,1.0
124736,88431,1.0
124736,122605,1.0
124736,124356,1.0
124736,126964,1.0
124736,128660,1.0
124736,132468,1.0
124737,50705,1.0
124737,51546,1.0
124737,62766,1.0
124737,88648,1.0
124737,90054,1.0
124737,90218,2.0
124737,91037,1.0
124737,91697,1.0
124737,92322,1.0
124737,94430,1.0
124737,118318,1.0
124737,118772,1.0
124737,118956,1.0
124737,119675,1.0
124737,119756,1.0
124737,119875,1.0
124737,121978,1.0
124737,123200,3.0
124737,123279,1.0
124737,123380,1.0
124737,123777,1.0
124737,123894,1.0
124737,124182,1.0
124737,124279,1.0
124737,124449,1.0
124737,125130,3.0
124737,125751,1.0
124737,126050,1.0
124737,126163,1.0
124737,126397,1.0
124737,126440,1.0
124737,126787,2.0
124737,127047,1.0
124737,127665,1.0
124737,127696,6.0
124737,127703,1.0
124737,128264,1.0
124737,128714,1.0
124737,128755,1.0
124737,129314,1.0
124737,129736,1.0
124737,129747,1.0
124737,129904,1.0
124737,129979,1.0
124737,130922,1.0
124737,130947,1.0
124737,130954,1.0
124737,131006,1.0
124737,131136,1.0
124737,131820,1.0
124737,131825,3.0
124737,131857,2.0
124737,132222,1.0
124737,132232,1.0
124737,132647,1.0
124737,132913,1.0
124737,133236,1.0
124737,133389,1.0
124737,133698,1.0
124737,133718,1.0
124737,134129,1.0
124737,147415,1.0
124737,149893,1.0
124737,150980,1.0
124738,56953,1.0
124738,90623,1.0
124738,127037,1.0
124738,127696,1.0
124738,132232,1.0
124738,149629,1.0
124743,66835,1.0
124743,70185,1.0
124744,64358,1.0
124744,65999,1.0
124744,66629,1.0
124744,66717,1.0
124744,67612,1.0
124744,67689,1.0
124744,69497,1.0
124744,69823,1.0
124744,69854,1.0
124744,70884,1.0
124744,71133,1.0
124744,118568,1.0
124744,121959,1.0
124744,121990,1.0
124744,123386,1.0
124744,124962,1.0
124744,126403,1.0
124744,126450,1.0
124744,127032,1.0
124744,128040,1.0
124744,128717,1.0
124744,128755,1.0
124744,129426,1.0
124744,129882,1.0
124744,130151,1.0
124744,130441,1.0
124744,130739,1.0
124744,131136,1.0
124744,133700,1.0
124744,147377,1.0
124744,147915,1.0
124744,152392,1.0
124745,51636,1.0
124745,52246,1.0
124745,66101,1.0
124745,66544,1.0
124745,68487,1.0
124745,69094,1.0
124745,70134,1.0
124745,70383,1.0
124745,88431,1.0
124745,88791,1.0
124745,92357,1.0
124745,123369,1.0
124745,125251,1.0
124745,125779,1.0
124745,126450,1.0
124745,126804,1.0
124745,127028,1.0
124745,131820,1.0
124745,131854,1.0
124745,133229,1.0
124745,134405,1.0
124745,150981,1.0
124746,61375,1.0
124746,88465,1.0
124746,92149,1.0
124746,93922,1.0
124746,124133,1.0
124746,126762,1.0
124746,127093,1.0
124746,128226,1.0
124746,129139,1.0
124746,129478,1.0
124746,132691,1.0
124746,133275,1.0
124748,71131,1.0
124748,133695,1.0
124748,148457,1.0
124749,50114,1.0
124749,52476,1.0
124749,53032,1.0
124749,64189,1.0
124749,65167,1.0
124749,67175,1.0
124749,68297,1.0
124749,89820,1.0
124749,90218,1.0
124749,91285,1.0
124749,92443,1.0
124749,92899,1.0
124749,93679,1.0
124749,93992,1.0
124749,94777,1.0
124749,95448,1.0
124749,118449,1.0
124749,118567,1.0
124749,118614,1.0
124749,118665,1.0
124749,118691,1.0
124749,119179,1.0
124749,119203,1.0
124749,119403,1.0
124749,119863,1.0
124749,121520,1.0
124749,121959,1.0
124749,122105,1.0
124749,122606,1.0
124749,123200,2.0
124749,123494,1.0
124749,124749,1.0
124749,125264,1.0
124749,125287,3.0
124749,125341,1.0
124749,126034,1.0
124749,127696,3.0
124749,128264,1.0
124749,128705,1.0
124749,128714,1.0
124749,128750,1.0
124749,129131,1.0
124749,129346,1.0
124749,130441,2.0
124749,130495,1.0
124749,131380,1.0
124749,131656,1.0
124749,131664,1.0
124749,131665,2.0
124749,132472,1.0
124749,132524,1.0
124749,133695,1.0
124749,133990,1.0
124749,133999,1.0
124749,134405,1.0
124749,145652,1.0
124749,146057,1.0
124749,148435,1.0
124749,150821,1.0
124749,152461,1.0
124749,155796,1.0
124749,156604,1.0
124750,95092,1.0
124750,127696,1.0
124750,152400,1.0
124751,50423,1.0
124751,90431,1.0
124751,93011,1.0
124751,93504,1.0
124751,118441,1.0
124751,118568,1.0
124751,122070,1.0
124751,124724,2.0
124751,124935,1.0
124751,126480,1.0
124751,126502,1.0
124751,127028,1.0
124751,127706,1.0
124751,128607,1.0
124751,129891,1.0
124751,129913,1.0
124751,131895,1.0
124751,133708,1.0
124751,146761,1.0
124751,150944,1.0
124751,157076,1.0
124761,92193,1.0
124929,70383,1.0
124929,119386,1.0
124929,119399,1.0
124929,119908,1.0
124929,121520,1.0
124929,123200,1.0
124929,126050,1.0
124929,129268,1.0
124929,129314,1.0
124929,130115,1.0
124929,132472,1.0
124929,151992,1.0
124929,152396,1.0
124930,90218,1.0
124930,91697,1.0
124930,93995,1.0
124930,121665,1.0
124930,122070,1.0
124930,127696,1.0
124930,129346,1.0
124930,132537,1.0
124930,133708,1.0
124930,145921,1.0
124930,150603,1.0
124931,7608,1.0
124931,62766,1.0
124931,67935,1.0
124931,68482,1.0
124931,70034,1.0
124931,71185,1.0
124931,88166,1.0
124931,88172,1.0
124931,88507,1.0
124931,88531,1.0
124931,88648,1.0
124931,89055,1.0
124931,89234,1.0
124931,89397,1.0
124931,90218,1.0
124931,91020,1.0
124931,91542,1.0
124931,91697,2.0
124931,92001,1.0
124931,92149,1.0
124931,92448,1.0
124931,92903,1.0
124931,93306,1.0
124931,93750,1.0
124931,94085,1.0
124931,94480,1.0
124931,94914,1.0
124931,94936,1.0
124931,118303,1.0
124931,118318,1.0
124931,118562,1.0
124931,118568,4.0
124931,118614,1.0
124931,118631,1.0
124931,118772,1.0
124931,118846,1.0
124931,118990,1.0
124931,119128,1.0
124931,119159,1.0
124931,119908,1.0
124931,119909,1.0
124931,121515,1.0
124931,121519,1.0
124931,121590,1.0
124931,121668,2.0
124931,121677,1.0
124931,122070,1.0
124931,122184,1.0
124931,122230,1.0
124931,122519,1.0
124931,122562,1.0
124931,123204,2.0
124931,123450,1.0
124931,123898,1.0
124931,124001,1.0
124931,124002,1.0
124931,124009,2.0
124931,124011,1.0
124931,124724,1.0
124931,124931,3.0
124931,125130,1.0
124931,125293,3.0
124931,125751,2.0
124931,126395,1.0
124931,126479,1.0
124931,126707,1.0
124931,126771,1.0
124931,126980,1.0
124931,127674,1.0
124931,127740,1.0
124931,127940,2.0
124931,128035,1.0
124931,128039,2.0
124931,128046,1.0
124931,128062,1.0
124931,128233,1.0
124931,128343,1.0
124931,128418,1.0
124931,128481,1.0
124931,128705,1.0
124931,128714,1.0
124931,129052,1.0
124931,129314,1.0
124931,129346,2.0
124931,129472,1.0
124931,129736,1.0
124931,129879,1.0
124931,129880,1.0
124931,129922,1.0
124931,130115,3.0
124931,130151,1.0
124931,130169,4.0
124931,130441,2.0
124931,130448,2.0
124931,130457,1.0
124931,130954,1.0
124931,131006,1.0
124931,131600,1.0
124931,131672,1.0
124931,131825,1.0
124931,132052,1.0
124931,132167,1.0
124931,132226,1.0
124931,132232,1.0
124931,132472,1.0
124931,132485,1.0
124931,132526,1.0
124931,132691,1.0
124931,133679,1.0
124931,133700,5.0
124931,133708,1.0
124931,133990,1.0
124931,134199,1.0
124931,145668,1.0
124931,145882,1.0
124931,145898,1.0
124931,145953,1.0
124931,145960,1.0
124931,145991,1.0
124931,146367,1.0
124931,146431,1.0
124931,147039,1.0
124931,147122,1.0
124931,147123,1.0
124931,147289,1.0
124931,147332,1.0
124931,147418,2.0
124931,147587,1.0
124931,147650,1.0
124931,147973,1.0
124931,148091,1.0
124931,148139,1.0
124931,148435,1.0
124931,148439,1.0
124931,148568,1.0
124931,148613,1.0
124931,148768,1.0
124931,148789,1.0
124931,149491,1.0
124931,149650,1.0
124931,150061,1.0
124931,150211,1.0
124931,150451,1.0
124931,150556,1.0
124931,150607,1.0
124931,150980,4.0
124931,151303,1.0
124931,151424,1.0
124931,151795,1.0
124931,151839,1.0
124931,151882,1.0
124931,151998,2.0
124931,152099,1.0
124931,152325,1.0
124931,152353,1.0
124931,152503,1.0
124931,152542,1.0
124931,156932,1.0
124931,159021,1.0
124932,7658,1.0
124932,51759,1.0
124932,55712,1.0
124932,58132,1.0
124932,58210,1.0
124932,62428,1.0
124932,62695,1.0
124932,63759,1.0
124932,65358,1.0
124932,66872,1.0
124932,66971,1.0
124932,67179,1.0
124932,69540,1.0
124932,69934,1.0
124932,70385,1.0
124932,70392,1.0
124932,71131,1.0
124932,88648,2.0
124932,88742,1.0
124932,89552,1.0
124932,89689,1.0
124932,90218,3.0
124932,91209,1.0
124932,91970,1.0
124932,92899,1.0
124932,93455,1.0
124932,93503,1.0
124932,94127,1.0
124932,94313,1.0
124932,94824,1.0
124932,95369,1.0
124932,118300,1.0
124932,118318,1.0
124932,118544,1.0
124932,118568,6.0
124932,118614,2.0
124932,118644,1.0
124932,118672,1.0
124932,118682,1.0
124932,118880,1.0
124932,119125,1.0
124932,119261,1.0
124932,119329,1.0
124932,119339,1.0
124932,119356,1.0
124932,119403,1.0
124932,119411,1.0
124932,119421,1.0
124932,119645,1.0
124932,119655,1.0
124932,119690,1.0
124932,119691,1.0
124932,119764,2.0
124932,119802,1.0
124932,119863,1.0
124932,119876,1.0
124932,119888,1.0
124932,119908,1.0
124932,119921,1.0
124932,119950,1.0
124932,121586,1.0
124932,121660,1.0
124932,121671,1.0
124932,121677,1.0
124932,122105,1.0
124932,122606,1.0
124932,122673,1.0
124932,122848,1.0
124932,123200,4.0
124932,123204,1.0
124932,123207,1.0
124932,123243,1.0
124932,123284,1.0
124932,123898,1.0
124932,123994,1.0
124932,124009,2.0
124932,124038,1.0
124932,124276,1.0
124932,124314,1.0
124932,124724,1.0
124932,124738,2.0
124932,124932,8.0
124932,125097,1.0
124932,125392,1.0
124932,125779,1.0
124932,126022,1.0
124932,126159,1.0
124932,126480,1.0
124932,126517,1.0
124932,126682,1.0
124932,126683,2.0
124932,127093,1.0
124932,127696,3.0
124932,128039,1.0
124932,128229,1.0
124932,128232,2.0
124932,128264,1.0
124932,128601,1.0
124932,128660,1.0
124932,128755,1.0
124932,129346,4.0
124932,129588,1.0
124932,129883,1.0
124932,130115,2.0
124932,130159,1.0
124932,130169,3.0
124932,130441,2.0
124932,130448,3.0
124932,130485,1.0
124932,130581,1.0
124932,130746,1.0
124932,130951,1.0
124932,130954,1.0
124932,131131,1.0
124932,131379,1.0
124932,132226,1.0
124932,132232,3.0
124932,132248,1.0
124932,132557,1.0
124932,132691,1.0
124932,132935,1.0
124932,133678,1.0
124932,133700,2.0
124932,133990,1.0
124932,134405,1.0
124932,145791,1.0
124932,145860,1.0
124932,145885,1.0
124932,146022,1.0
124932,146178,1.0
124932,146195,1.0
124932,146292,1.0
124932,146338,1.0
124932,146432,1.0
124932,146442,1.0
124932,146526,1.0
124932,146594,1.0
124932,146761,1.0
124932,146946,1.0
124932,147122,3.0
124932,147237,2.0
124932,147292,1.0
124932,147351,1.0
124932,147378,1.0
124932,147392,1.0
124932,147456,1.0
124932,147587,1.0
124932,147591,1.0
124932,147765,1.0
124932,147870,1.0
124932,147979,1.0
124932,147990,1.0
124932,147993,1.0
124932,148091,3.0
124932,148103,1.0
124932,148120,1.0
124932,148123,1.0
124932,148134,1.0
124932,148180,1.0
124932,148435,1.0
124932,148565,1.0
124932,148568,2.0
124932,148613,1.0
124932,148674,1.0
124932,148734,1.0
124932,148768,1.0
124932,148846,1.0
124932,148859,1.0
124932,149008,2.0
124932,149069,2.0
124932,149111,2.0
124932,149245,4.0
124932,149478,1.0
124932,149552,1.0
124932,149626,1.0
124932,149715,1.0
124932,149729,2.0
124932,149948,1.0
124932,149978,1.0
124932,150103,1.0
124932,150272,1.0
124932,150345,1.0
124932,150441,1.0
124932,150765,1.0
124932,150766,1.0
124932,150949,1.0
124932,150980,8.0
124932,150981,3.0
124932,151043,1.0
124932,151088,1.0
124932,151372,1.0
124932,151435,1.0
124932,151467,1.0
124932,151602,1.0
124932,151634,1.0
124932,151638,2.0
124932,151689,2.0
124932,151727,2.0
124932,151784,1.0
124932,151791,1.0
124932,151883,1.0
124932,152317,1.0
124932,152353,2.0
124932,152357,1.0
124932,152368,2.0
124932,152392,1.0
124932,152411,1.0
124932,152414,1.0
124932,152462,1.0
124932,152474,2.0
124932,152530,1.0
124932,152547,3.0
124932,152621,1.0
124932,152773,2.0
124932,152936,1.0
124932,153022,1.0
124932,155607,2.0
124932,155796,1.0
124932,155969,1.0
124932,156934,1.0
124932,157036,1.0
124932,239883,1.0
124933,61901,1.0
124933,61917,1.0
124933,64635,1.0
124933,64879,1.0
124933,65908,1.0
124933,67823,1.0
124933,67885,1.0
124933,68189,1.0
124933,69905,1.0
124933,70541,1.0
124933,70942,1.0
124933,88416,1.0
124933,121739,1.0
124933,122132,1.0
124933,124933,1.0
124933,125779,1.0
124933,126479,1.0
124933,126771,1.0
124933,128249,1.0
124933,129913,1.0
124933,129915,1.0
124933,131664,1.0
124933,134020,1.0
124933,149507,1.0
124934,50452,1.0
124934,51397,1.0
124934,61282,1.0
124934,61334,1.0
124934,61407,1.0
124934,61975,1.0
124934,62045,3.0
124934,63863,1.0
124934,64653,1.0
124934,65007,1.0
124934,65112,1.0
124934,66035,1.0
124934,66721,1.0
124934,66835,1.0
124934,67127,1.0
124934,67142,2.0
124934,67156,1.0
124934,67252,1.0
124934,67646,1.0
124934,69002,1.0
124934,69308,1.0
124934,69532,1.0
124934,69905,1.0
124934,70222,1.0
124934,70541,1.0
124934,88173,1.0
124934,89232,1.0
124934,89258,1.0
124934,89306,1.0
124934,89664,1.0
124934,90218,1.0
124934,91423,1.0
124934,91697,1.0
124934,92138,1.0
124934,92149,2.0
124934,92193,1.0
124934,92878,1.0
124934,93382,1.0
124934,93395,1.0
124934,93504,2.0
124934,93507,1.0
124934,93944,1.0
124934,94009,1.0
124934,94068,1.0
124934,95192,1.0
124934,118318,1.0
124934,118567,1.0
124934,118597,1.0
124934,118614,1.0
124934,119908,1.0
124934,121530,1.0
124934,121612,1.0
124934,121658,1.0
124934,121677,1.0
124934,121889,1.0
124934,121969,1.0
124934,121971,1.0
124934,121978,1.0
124934,122070,4.0
124934,122073,1.0
124934,122209,1.0
124934,122545,1.0
124934,122673,3.0
124934,123239,2.0
124934,123555,1.0
124934,123749,1.0
124934,123989,1.0
124934,124934,3.0
124934,124936,1.0
124934,125284,1.0
124934,125310,1.0
124934,125341,2.0
124934,125351,1.0
124934,125434,1.0
124934,125554,1.0
124934,125740,1.0
124934,125782,1.0
124934,126050,1.0
124934,126060,1.0
124934,126141,1.0
124934,126450,1.0
124934,126475,1.0
124934,126479,3.0
124934,126606,1.0
124934,126773,1.0
124934,126804,1.0
124934,127723,1.0
124934,128264,3.0
124934,128272,1.0
124934,128543,1.0
124934,128601,1.0
124934,128604,1.0
124934,128846,1.0
124934,129133,1.0
124934,129139,1.0
124934,129148,1.0
124934,129160,1.0
124934,129175,1.0
124934,129206,1.0
124934,129314,1.0
124934,129346,2.0
124934,129772,1.0
124934,129882,3.0
124934,129972,1.0
124934,130234,1.0
124934,130235,1.0
124934,130441,2.0
124934,130501,2.0
124934,130544,1.0
124934,130570,1.0
124934,130912,1.0
124934,130947,1.0
124934,130954,1.0
124934,131354,1.0
124934,131368,1.0
124934,131379,1.0
124934,131469,1.0
124934,131584,1.0
124934,131825,1.0
124934,132038,1.0
124934,132113,1.0
124934,132222,1.0
124934,132232,1.0
124934,132647,1.0
124934,133145,1.0
124934,133345,1.0
124934,133435,1.0
124934,133452,1.0
124934,133488,1.0
124934,133695,2.0
124934,145745,1.0
124934,146358,1.0
124934,147587,1.0
124934,147917,1.0
124934,151736,1.0
124934,152400,1.0
124934,152462,1.0
124935,52053,1.0
124935,63419,1.0
124935,64521,1.0
124935,66170,1.0
124935,68329,1.0
124935,70365,1.0
124935,70385,1.0
124935,88216,1.0
124935,88431,1.0
124935,90316,1.0
124935,92200,1.0
124935,93799,1.0
124935,93813,1.0
124935,94777,1.0
124935,118568,1.0
124935,121520,1.0
124935,121665,1.0
124935,122380,1.0
124935,122406,1.0
124935,122545,1.0
124935,122607,1.0
124935,122673,1.0
124935,123359,1.0
124935,123995,1.0
124935,124314,1.0
124935,124724,1.0
124935,124935,3.0
124935,125434,1.0
124935,125802,1.0
124935,126050,1.0
124935,126059,1.0
124935,126383,3.0
124935,126479,2.0
124935,126517,1.0
124935,126519,1.0
124935,126985,1.0
124935,127097,1.0
124935,127656,1.0
124935,128226,1.0
124935,128344,1.0
124935,128362,1.0
124935,128671,1.0
124935,128732,1.0
124935,129314,1.0
124935,129346,1.0
124935,129607,1.0
124935,129631,1.0
124935,129883,1.0
124935,130110,1.0
124935,130339,1.0
124935,130441,1.0
124935,130448,1.0
124935,130954,1.0
124935,131136,1.0
124935,132205,1.0
124935,132257,2.0
124935,132646,1.0
124935,133224,1.0
124935,133345,1.0
124935,133990,1.0
124935,133991,3.0
124935,134404,1.0
124935,134405,1.0
124935,147709,1.0
124935,148568,1.0
124935,148910,1.0
124935,150210,1.0
124935,150391,1.0
124935,151316,1.0
124936,67948,1.0
124936,88648,1.0
124936,89934,1.0
124936,123401,1.0
124936,123470,1.0
124936,124314,1.0
124936,125116,1.0
124936,125284,1.0
124936,125304,1.0
124936,125797,1.0
124936,125873,1.0
124936,126980,1.0
124936,127040,1.0
124936,127407,1.0
124936,127691,1.0
124936,127940,1.0
124936,128802,1.0
124936,128841,1.0
124936,129066,1.0
124936,130581,1.0
124936,130966,1.0
124936,132691,1.0
124936,133435,1.0
124936,134206,1.0
124936,145859,1.0
124936,152499,1.0
124939,66834,1.0
124939,71014,1.0
124939,91077,1.0
124939,91556,1.0
124939,101500,1.0
124939,121720,1.0
124939,122190,1.0
124939,123369,1.0
124939,125378,1.0
124939,126479,1.0
124939,127940,1.0
124939,128226,1.0
124939,129148,1.0
124939,129346,1.0
124939,130912,1.0
124939,130954,1.0
124939,131895,1.0
124939,133910,1.0
124945,58884,1.0
124945,71145,1.0
124945,88644,1.0
124945,90253,1.0
124945,91937,1.0
124945,123898,1.0
124945,124964,1.0
124945,126448,1.0
124945,126766,1.0
124945,127037,1.0
124945,129606,1.0
124945,130275,1.0
124946,121959,1.0
124946,127097,1.0
124946,128300,1.0
124946,129972,1.0
124946,132117,1.0
124946,147963,1.0
124950,57664,1.0
124950,71145,1.0
124950,121520,1.0
124951,63073,1.0
124951,64422,1.0
124951,66035,1.0
124951,66876,1.0
124951,70541,1.0
124951,90218,1.0
124951,122673,1.0
124951,123749,2.0
124951,123891,1.0
124951,124071,1.0
124951,126090,1.0
124951,126479,1.0
124951,127711,1.0
124951,129227,1.0
124951,130743,1.0
124951,130866,1.0
124951,131006,1.0
124951,131597,1.0
124951,133244,1.0
124952,69853,1.0
124952,121725,1.0
124952,130753,1.0
124952,131305,1.0
124952,133514,1.0
124960,50223,1.0
124960,65020,1.0
124960,65591,1.0
124960,67357,1.0
124960,67360,1.0
124960,89761,1.0
124960,92193,2.0
124960,93789,1.0
124960,121959,1.0
124960,122543,1.0
124960,123612,1.0
124960,126060,1.0
124960,126805,1.0
124960,127097,1.0
124960,128264,1.0
124960,133145,1.0
124960,133341,1.0
124960,134260,1.0
124960,152369,1.0
124961,58471,1.0
124961,68186,1.0
124961,70309,1.0
124961,71145,1.0
124961,88897,1.0
124961,92193,1.0
124961,92443,1.0
124961,113513,1.0
124961,121833,1.0
124961,121969,1.0
124961,129227,1.0
124961,133206,1.0
124961,134061,1.0
124961,145991,1.0
124962,69684,1.0
124962,121520,1.0
124962,122236,1.0
124962,122678,1.0
124962,123891,1.0
124962,124067,1.0
124962,125802,1.0
124962,128249,1.0
124962,128794,1.0
124962,129747,1.0
124962,130590,1.0
124962,132169,1.0
124963,62148,1.0
124963,121720,1.0
124963,121978,1.0
124963,129287,1.0
124983,65383,1.0
124983,89994,1.0
124983,128660,1.0
124986,90218,1.0
124986,128264,1.0
124987,8433,1.0
124987,53279,1.0
124987,55634,1.0
124987,57481,1.0
124987,62045,1.0
124987,64660,1.0
124987,64890,1.0
124987,66629,1.0
124987,68203,1.0
124987,68616,1.0
124987,69540,1.0
124987,70074,1.0
124987,88187,1.0
124987,88216,1.0
124987,88256,1.0
124987,88324,1.0
124987,88350,1.0
124987,88648,2.0
124987,88650,1.0
124987,88911,1.0
124987,90382,1.0
124987,90481,1.0
124987,90623,1.0
124987,90875,1.0
124987,91474,1.0
124987,91538,1.0
124987,92200,1.0
124987,94774,1.0
124987,95194,1.0
124987,102263,1.0
124987,121586,2.0
124987,121735,1.0
124987,121959,1.0
124987,121978,1.0
124987,122021,1.0
124987,122140,1.0
124987,122220,1.0
124987,122380,1.0
124987,122545,1.0
124987,122673,1.0
124987,123003,1.0
124987,123312,1.0
124987,123446,1.0
124987,123666,1.0
124987,123898,2.0
124987,124128,1.0
124987,124314,2.0
124987,125224,2.0
124987,125444,1.0
124987,125712,1.0
124987,125802,1.0
124987,125882,1.0
124987,126051,2.0
124987,126059,2.0
124987,126149,1.0
124987,126150,1.0
124987,126167,1.0
124987,126261,1.0
124987,126516,1.0
124987,126517,1.0
124987,126519,2.0
124987,126721,1.0
124987,126804,1.0
124987,127033,1.0
124987,127097,2.0
124987,127126,1.0
124987,128309,1.0
124987,128417,1.0
124987,128424,1.0
124987,128482,1.0
124987,128677,1.0
124987,128817,1.0
124987,128914,1.0
124987,128915,1.0
124987,129052,1.0
124987,129089,1.0
124987,129290,1.0
124987,129346,1.0
124987,129426,1.0
124987,129587,2.0
124987,129588,2.0
124987,129719,1.0
124987,129725,1.0
124987,129772,1.0
124987,129801,1.0
124987,130303,3.0
124987,130573,1.0
124987,130590,1.0
124987,130753,2.0
124987,130947,1.0
124987,130954,3.0
124987,131127,1.0
124987,131597,2.0
124987,132097,1.0
124987,132691,1.0
124987,132935,1.0
124987,133206,1.0
124987,133345,1.0
124987,133481,1.0
124987,133493,1.0
124987,133708,1.0
124987,133800,1.0
124987,133801,1.0
124987,134024,1.0
124987,151989,1.0
124992,65108,1.0
124992,88932,1.0
124992,121519,1.0
124992,121800,2.0
124992,127098,1.0
124992,128120,2.0
124992,129066,1.0
124992,133131,1.0
124992,145668,1.0
124994,55991,1.0
124994,88648,1.0
124994,90623,1.0
124994,91693,1.0
124994,122673,1.0
124994,123003,1.0
124994,124068,1.0
124994,125130,1.0
124994,125434,1.0
124994,125701,1.0
124994,126051,1.0
124994,127097,1.0
124994,128256,1.0
124994,128817,1.0
124994,129066,1.0
124994,129647,1.0
124994,129764,1.0
124994,130502,1.0
124994,130771,1.0
124994,131857,1.0
124994,132658,1.0
124994,145669,1.0
125093,128052,1.0
125093,132484,1.0
125093,134417,1.0
125094,51984,1.0
125094,61432,1.0
125094,65372,1.0
125094,66225,1.0
125094,67209,1.0
125094,67630,1.0
125094,69449,1.0
125094,88351,1.0
125094,89394,1.0
125094,89602,1.0
125094,91280,1.0
125094,92125,1.0
125094,92528,1.0
125094,92529,1.0
125094,92757,1.0
125094,94085,1.0
125094,94490,1.0
125094,94618,1.0
125094,118311,1.0
125094,118568,2.0
125094,118589,1.0
125094,118631,1.0
125094,118772,1.0
125094,118866,1.0
125094,118956,1.0
125094,119084,1.0
125094,119118,1.0
125094,119420,1.0
125094,119421,1.0
125094,119645,2.0
125094,119717,1.0
125094,119729,1.0
125094,119802,1.0
125094,119878,1.0
125094,119908,1.0
125094,121969,1.0
125094,122105,1.0
125094,122612,1.0
125094,123200,4.0
125094,123204,1.0
125094,123359,1.0
125094,123499,1.0
125094,123898,1.0
125094,125094,2.0
125094,125116,1.0
125094,125130,1.0
125094,125999,1.0
125094,126383,1.0
125094,126397,1.0
125094,126479,1.0
125094,126517,1.0
125094,126732,1.0
125094,126794,1.0
125094,126981,1.0
125094,127665,1.0
125094,127696,3.0
125094,127704,1.0
125094,128044,1.0
125094,128344,1.0
125094,128714,1.0
125094,128750,1.0
125094,128893,1.0
125094,129314,3.0
125094,129346,2.0
125094,129838,1.0
125094,130056,1.0
125094,130159,1.0
125094,130448,2.0
125094,130495,1.0
125094,130739,1.0
125094,130908,2.0
125094,132052,1.0
125094,132232,2.0
125094,132472,2.0
125094,133016,1.0
125094,133236,1.0
125094,133435,1.0
125094,133678,1.0
125094,133696,1.0
125094,133700,1.0
125094,133708,1.0
125094,134404,1.0
125094,146062,1.0
125094,146989,1.0
125094,147292,1.0
125094,147351,1.0
125094,147709,1.0
125094,149008,1.0
125094,149578,1.0
125094,150105,1.0
125094,150210,1.0
125094,150982,1.0
125094,151089,1.0
125094,151435,1.0
125094,151469,1.0
125094,151727,1.0
125094,152211,1.0
125094,152474,1.0
125094,157273,1.0
125095,69220,1.0
125095,94324,1.0
125095,122184,1.0
125095,122600,1.0
125095,124002,1.0
125095,125712,1.0
125095,126606,1.0
125095,128705,1.0
125095,129139,2.0
125095,129887,1.0
125096,68186,1.0
125097,65997,1.0
125097,93947,1.0
125097,95081,1.0
125097,118427,1.0
125097,118568,2.0
125097,119661,1.0
125097,119675,1.0
125097,119950,1.0
125097,121978,1.0
125097,122673,1.0
125097,123204,1.0
125097,126683,1.0
125097,130169,1.0
125097,131073,1.0
125097,132113,1.0
125097,132307,1.0
125097,132526,1.0
125097,133678,1.0
125097,134112,1.0
