index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
360019,4159031,2638,148050,33.7967629,-84.043403,1471,95336,33.8647891,-84.2102306,15,10:00-AM
360020,4159676,2638,152763,33.7806016,-84.0520348,1999,63590,34.0204711,-84.5845706,8,6:30-AM
360021,4159677,2638,148938,33.7933752,-84.0554393,2638,146742,33.797458,-84.0708748,12,8:30-AM
360022,4163152,2638,150595,33.801814,-84.0459653,2658,150222,33.8265561,-84.0231623,17,11:00-AM
360023,4163463,2638,150966,33.8004544,-84.0512511,2640,146400,33.8153711,-84.0564936,15,10:00-AM
360024,4163464,2638,150966,33.8004544,-84.0512511,1504,91984,33.8193033,-84.1948335,23,2:00-PM
360025,4163399,2638,150595,33.801814,-84.0459653,1456,93889,33.8400417,-84.240563,7,6:00-AM
360026,4163400,2638,148015,33.7832587,-84.0632566,1380,91697,33.8484649,-84.3111711,7,6:00-AM
360027,4159051,2638,150966,33.8004544,-84.0512511,2629,148533,33.8291884,-84.1118364,8,6:30-AM
360028,4159052,2638,146014,33.7927266,-84.0467338,517,126487,33.7984635,-84.388731,14,9:30-AM
360029,4157623,2638,151857,33.8033232,-84.0521122,1476,93530,33.8480635,-84.2051869,9,7:00-AM
360030,4157624,2638,146745,33.7846482,-84.055704,358,130303,33.8237947,-84.3704757,6,5:30-AM
360031,4160948,2638,152763,33.7806016,-84.0520348,2335,65112,33.8984605,-84.457013,10,7:30-AM
360032,4162071,2638,152763,33.7806016,-84.0520348,547,123470,33.7912676,-84.3865563,6,5:30-AM
360033,4162072,2638,146124,33.8008236,-84.0635888,1426,90943,33.8839864,-84.2555327,9,7:00-AM
360034,4159035,2638,148938,33.7933752,-84.0554393,4611,119645,34.1178404,-84.1857571,11,8:00-AM
360035,4157158,2638,148938,33.7933752,-84.0554393,1408,94012,33.9099397,-84.2530667,10,7:30-AM
360036,4157159,2638,153078,33.7993518,-84.0722246,1803,92321,33.7045566,-84.1218154,8,6:30-AM
360037,4161123,2638,146745,33.7846482,-84.055704,547,125802,33.7893253,-84.385346,10,7:30-AM
360038,4162350,2638,152763,33.7806016,-84.0520348,680,123898,33.7532678,-84.3901107,7,6:00-AM
360039,4158155,2638,152763,33.7806016,-84.0520348,2521,151834,33.9965972,-84.2432351,17,11:00-AM
360040,4158156,2638,152763,33.7806016,-84.0520348,2555,149122,33.9416612,-84.244158,7,6:00-AM
360041,4161295,2638,150966,33.8004544,-84.0512511,1524,91508,33.7941421,-84.2281136,12,8:30-AM
360042,4157764,2638,153075,33.7767294,-84.0521512,3293,168064,33.4162031,-84.1800259,15,10:00-AM
360043,4157765,2638,153077,33.7754097,-84.0575412,1853,90520,33.7018724,-84.1065667,8,6:30-AM
360044,4159151,2638,151713,33.7922182,-84.0429496,3046,239550,33.6582713,-84.0099094,6,5:30-AM
360045,4157748,2638,146160,33.7961532,-84.0489684,2628,150534,33.8229936,-84.1227004,5,5:00-AM
360046,4157750,2638,148938,33.7933752,-84.0554393,2546,146726,33.9514705,-84.2057185,11,8:00-AM
360047,4160255,2638,152763,33.7806016,-84.0520348,3048,239399,33.6636518,-84.0205722,11,8:00-AM
360048,4159249,2638,146742,33.797458,-84.0708748,153,127517,34.0089539,-84.3941175,12,8:30-AM
360049,4159250,2638,153077,33.7754097,-84.0575412,1800,90444,33.7169277,-84.1781094,12,8:30-AM
360050,4160673,2638,148015,33.7832587,-84.0632566,2584,152900,33.9309319,-84.1365813,12,8:30-AM
360051,4160431,2638,152763,33.7806016,-84.0520348,303,130954,33.8478933,-84.3708327,13,9:00-AM
360052,4158876,2638,150966,33.8004544,-84.0512511,2583,145953,33.9375559,-84.1435367,8,6:30-AM
360053,4159619,2638,148938,33.7933752,-84.0554393,2643,150963,33.8320344,-84.0714369,12,8:30-AM
360054,4159620,2638,153075,33.7767294,-84.0521512,2852,150101,34.048855,-84.0823015,13,9:00-AM
360055,4157987,2638,150966,33.8004544,-84.0512511,2659,151847,33.8156184,-84.0175825,12,8:30-AM
360056,4157988,2638,146124,33.8008236,-84.0635888,1376,90069,33.84372,-84.3374515,11,8:00-AM
360057,4159583,2638,150418,33.8032138,-84.0497157,1576,93679,33.8063802,-84.3127629,24,2:30-PM
360058,4159584,2638,146124,33.8008236,-84.0635888,1799,91200,33.7081999,-84.1723789,9,7:00-AM
360059,4160419,2638,152291,33.7901182,-84.048991,2321,63863,33.9032868,-84.4572118,7,6:00-AM
360060,4160421,2638,146014,33.7927266,-84.0467338,2594,149467,33.895475,-84.1596015,19,12:00-PM
360061,4160540,2638,148938,33.7933752,-84.0554393,2700,147593,33.883472,-84.0784325,26,3:30-PM
360062,4158571,2638,153076,33.7772383,-84.0530584,2335,65112,33.8984605,-84.457013,8,6:30-AM
360063,4158571,2638,146124,33.8008236,-84.0635888,2335,67944,33.9001693,-84.4516569,30,5:30-PM
