index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
900046,738113,538,124361,33.7830637,-84.356338,1354,93569,33.877333,-84.3290787,14,9:30-AM
900047,738771,538,122554,33.7863177,-84.3666195,538,125169,33.7870453,-84.3600652,7,6:00-AM
900048,737723,538,122564,33.7824664,-84.360656,388,124949,33.8041563,-84.4325673,10,7:30-AM
900049,737724,538,125170,33.7846245,-84.3615215,1200,134638,33.6120801,-84.5528036,9,7:00-AM
900050,738012,538,129767,33.7906889,-84.365451,667,126609,33.753631,-84.3820898,9,7:00-AM
900051,738449,538,123558,33.7884472,-84.3629824,703,126059,33.7603378,-84.3868121,25,3:00-PM
900052,737649,538,122425,33.7830163,-84.3577995,929,124329,33.7041585,-84.4066096,6,5:30-AM
900053,737650,538,122250,33.7969565,-84.3614819,1582,92193,33.7995988,-84.3298714,9,7:00-AM
900054,738483,538,131911,33.7891986,-84.3587437,541,122723,33.7991236,-84.3716604,6,5:30-AM
900055,737218,538,129767,33.7906889,-84.365451,541,122723,33.7991236,-84.3716604,11,8:00-AM
900056,737219,538,125458,33.7844,-84.3567204,1122,128575,33.6738317,-84.4369325,8,6:30-AM
900057,737222,538,131910,33.7974327,-84.3641784,246,128264,33.9213785,-84.3496308,8,6:30-AM
900058,737680,538,131012,33.7863036,-84.3611306,1657,88789,33.7668504,-84.3347853,4,4:30-AM
900059,738519,538,132310,33.783108,-84.3660387,346,122545,33.8466886,-84.3626713,16,10:30-AM
900060,738520,538,126489,33.7978784,-84.360921,596,131057,33.7705386,-84.3703732,9,7:00-AM
900061,737509,538,126489,33.7978784,-84.360921,764,133910,33.7483189,-84.3925551,11,8:00-AM
900062,737511,538,131012,33.7863036,-84.3611306,867,130680,33.7103247,-84.3808189,10,7:30-AM
900063,736844,538,126920,33.7973022,-84.3667839,1172,130887,33.602501,-84.4964269,8,6:30-AM
900064,738076,538,123550,33.7957092,-84.3611799,548,125801,33.7838356,-84.3839693,12,8:30-AM
900065,738859,538,129767,33.7906889,-84.365451,1124,134158,33.6790589,-84.4215803,12,8:30-AM
900066,738860,538,125457,33.7854301,-84.3568282,547,125802,33.7893253,-84.385346,9,7:00-AM
900067,738861,538,132412,33.7932619,-84.3627453,243,123457,33.9240172,-84.3533099,10,7:30-AM
900068,739212,538,129421,33.7855131,-84.3644119,934,122771,33.717261,-84.40266,7,6:00-AM
900069,739384,538,129091,33.7957415,-84.3656763,517,130615,33.7983492,-84.3769767,13,9:00-AM
900070,738630,538,132412,33.7932619,-84.3627453,735,124132,33.7655854,-84.3967204,9,7:00-AM
900071,736039,538,132412,33.7932619,-84.3627453,598,122199,33.7705609,-84.3752974,6,5:30-AM
900072,736040,538,122425,33.7830163,-84.3577995,762,122189,33.748499,-84.3997626,17,11:00-AM
900073,738424,538,132412,33.7932619,-84.3627453,1503,89537,33.817651,-84.1907571,10,7:30-AM
900074,738425,538,131010,33.7872807,-84.3641643,544,122562,33.7875669,-84.3807473,15,10:00-AM
900075,737273,538,130330,33.7936112,-84.3607772,338,127093,33.8388189,-84.3836895,8,6:30-AM
900076,737274,538,125169,33.7870453,-84.3600652,1582,92193,33.7995988,-84.3298714,8,6:30-AM
900077,738342,538,129767,33.7906889,-84.365451,732,131126,33.7686979,-84.3912629,9,7:00-AM
900078,738343,538,123757,33.791161,-84.3623924,973,125249,33.751531,-84.4116456,14,9:30-AM
900079,737641,538,125457,33.7854301,-84.3568282,744,123894,33.759827,-84.3967501,13,9:00-AM
900080,736083,538,124358,33.7840674,-84.3665934,2550,147587,33.9394273,-84.2241166,16,10:30-AM
900081,736116,538,129767,33.7906889,-84.365451,1569,94166,33.8073605,-84.347761,8,6:30-AM
900082,737672,538,131911,33.7891986,-84.3587437,2376,69706,33.8260185,-84.5015263,10,7:30-AM
900083,737320,538,130806,33.7834803,-84.3611778,1373,93504,33.83639,-84.3310965,17,11:00-AM
900084,737321,538,132310,33.783108,-84.3660387,544,122562,33.7875669,-84.3807473,13,9:00-AM
900085,738290,538,132412,33.7932619,-84.3627453,1579,90382,33.7981053,-84.3163019,9,7:00-AM
900086,737012,538,132412,33.7932619,-84.3627453,1325,90218,33.9135984,-84.341791,6,5:30-AM
900087,737013,538,129597,33.794202,-84.3650324,3473,58675,33.6298955,-84.3735485,12,8:30-AM
900088,736318,538,129091,33.7957415,-84.3656763,1622,91547,33.7715822,-84.2941504,25,3:00-PM
900089,737810,538,125457,33.7854301,-84.3568282,1317,91280,33.9281983,-84.3318443,10,7:30-AM
900090,737811,538,125170,33.7846245,-84.3615215,603,128417,33.7623613,-84.38195,7,6:00-AM
900091,736258,538,124357,33.7873069,-84.365651,658,126803,33.7509947,-84.3809752,17,11:00-AM
900092,736492,538,131010,33.7872807,-84.3641643,511,129290,33.7937523,-84.3963254,8,6:30-AM
900093,736492,538,129597,33.794202,-84.3650324,511,129290,33.7937523,-84.3963254,25,3:00-PM
900094,737092,538,123550,33.7957092,-84.3611799,735,124130,33.7669562,-84.3981875,7,6:00-AM
900095,737086,538,123550,33.7957092,-84.3611799,1540,88843,33.7904175,-84.2815546,10,7:30-AM
900096,737809,538,132412,33.7932619,-84.3627453,342,123538,33.8386861,-84.3771657,6,5:30-AM
900097,738692,538,129421,33.7855131,-84.3644119,56,125310,34.0631413,-84.3252858,7,6:00-AM
900098,736072,538,131011,33.7821046,-84.3659781,752,133883,33.7525968,-84.3945471,9,7:00-AM
900099,736624,538,132412,33.7932619,-84.3627453,1320,94127,33.9411823,-84.3394605,8,6:30-AM
900100,738652,538,122250,33.7969565,-84.3614819,521,129500,33.811657,-84.3676901,22,1:30-PM
900101,738653,538,129767,33.7906889,-84.365451,695,133345,33.7581004,-84.3942983,23,2:00-PM
900102,737792,538,126489,33.7978784,-84.360921,1388,91264,33.8811881,-84.2997763,8,6:30-AM
900103,736974,538,123558,33.7884472,-84.3629824,302,125779,33.8527156,-84.3746,9,7:00-AM
900104,736975,538,125169,33.7870453,-84.3600652,553,131671,33.776852,-84.3861443,9,7:00-AM
900105,738128,538,125169,33.7870453,-84.3600652,1799,91200,33.7081999,-84.1723789,9,7:00-AM
900106,738758,538,129767,33.7906889,-84.365451,576,122152,33.7797075,-84.3550208,7,6:00-AM
