index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2860144,5465875,2766,150345,33.9550896,-84.1203398,2774,152446,33.9576184,-84.0974324,6,5:30-AM
2860145,5464864,2766,145648,33.955621,-84.1152835,2764,152746,33.9443929,-84.1281409,9,7:00-AM
2860146,5464864,2766,150345,33.9550896,-84.1203398,2764,152746,33.9443929,-84.1281409,16,10:30-AM
2860147,5464865,2766,150345,33.9550896,-84.1203398,2816,146432,33.968999,-84.1318136,9,7:00-AM
2860148,5466379,2766,150345,33.9550896,-84.1203398,2767,152392,33.9526888,-84.1149495,19,12:00-PM
2860149,5466439,2766,145648,33.955621,-84.1152835,215,127048,33.9510881,-84.3711955,16,10:30-AM
2860150,5466439,2766,145648,33.955621,-84.1152835,215,133248,33.9542277,-84.3754325,22,1:30-PM
2860151,5466440,2766,150345,33.9550896,-84.1203398,2802,146413,33.9971191,-84.0925421,11,8:00-AM
2860152,5464963,2766,150345,33.9550896,-84.1203398,2811,150095,33.9750698,-84.0907023,11,8:00-AM
2860153,5465314,2766,150345,33.9550896,-84.1203398,2583,147798,33.9394469,-84.1434722,4,4:30-AM
2860154,5465200,2766,150345,33.9550896,-84.1203398,2530,151088,33.95708,-84.2018331,7,6:00-AM
2860155,5465201,2766,150345,33.9550896,-84.1203398,1163,123726,33.6249352,-84.5029842,7,6:00-AM
2860156,5465149,2766,150345,33.9550896,-84.1203398,2766,145648,33.955621,-84.1152835,9,7:00-AM
2860157,5465918,2766,150345,33.9550896,-84.1203398,2765,146057,33.9496027,-84.1303001,12,8:30-AM
2860158,5465918,2766,145648,33.955621,-84.1152835,2765,146057,33.9496027,-84.1303001,30,5:30-PM
2860159,5465377,2766,150345,33.9550896,-84.1203398,1112,123670,33.6763922,-84.4437012,3,4:00-AM
2860160,5465137,2766,145648,33.955621,-84.1152835,2554,152461,33.9291042,-84.224244,12,8:30-AM
2860161,5465138,2766,145648,33.955621,-84.1152835,1552,90315,33.816567,-84.2620802,13,9:00-AM
2860162,5466326,2766,150345,33.9550896,-84.1203398,3459,56480,33.6173004,-84.3858939,8,6:30-AM
2860163,5465893,2766,150345,33.9550896,-84.1203398,2949,149984,33.9729302,-83.9565396,6,5:30-AM
2860164,5466563,2766,150345,33.9550896,-84.1203398,2781,151791,34.0004923,-84.0744215,11,8:00-AM
2860165,5466563,2766,150345,33.9550896,-84.1203398,2781,147676,33.9878417,-84.082535,32,6:30-PM
2860166,5464816,2766,150345,33.9550896,-84.1203398,2820,150824,33.9503531,-84.1339237,9,7:00-AM
2860167,5464818,2766,150345,33.9550896,-84.1203398,1407,94330,33.9241097,-84.2665231,9,7:00-AM
2860168,5466148,2766,150345,33.9550896,-84.1203398,2658,150221,33.8202978,-84.0284438,7,6:00-AM
2860169,5466150,2766,150345,33.9550896,-84.1203398,1388,94914,33.8831658,-84.3080356,22,1:30-PM
2860170,5466045,2766,145648,33.955621,-84.1152835,1418,93137,33.890574,-84.229572,6,5:30-AM
2860171,5465253,2766,145648,33.955621,-84.1152835,2818,150604,33.9566494,-84.1273098,17,11:00-AM
2860172,5465410,2766,150345,33.9550896,-84.1203398,2530,151088,33.95708,-84.2018331,12,8:30-AM
2860173,5465411,2766,150345,33.9550896,-84.1203398,2583,152936,33.9360035,-84.1524536,10,7:30-AM
2860174,5465358,2766,145648,33.955621,-84.1152835,2593,150189,33.9067725,-84.1487844,14,9:30-AM
2860175,5465125,2766,145648,33.955621,-84.1152835,2767,152392,33.9526888,-84.1149495,10,7:30-AM
2860176,5465126,2766,145648,33.955621,-84.1152835,2780,150494,33.9804374,-84.0785606,11,8:00-AM
2860177,5466172,2766,150345,33.9550896,-84.1203398,2525,147415,33.9862797,-84.2060445,8,6:30-AM
