index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
600031,2440915,4261,80062,33.3602647,-84.7970997,4362,79257,33.240023,-84.8203069,12,8:30-AM
600032,2440582,4261,81516,33.3637763,-84.7990327,4261,80063,33.361262,-84.7941262,12,8:30-AM
600033,2440756,4261,80899,33.3631305,-84.8085195,695,133345,33.7581004,-84.3942983,10,7:30-AM
600034,2440757,4261,80062,33.3602647,-84.7970997,4270,81669,33.3873783,-84.758679,9,7:00-AM
600035,2440659,4261,80063,33.361262,-84.7941262,4261,80063,33.361262,-84.7941262,12,8:30-AM
600036,2440728,4261,80063,33.361262,-84.7941262,1174,125657,33.5983909,-84.4775606,9,7:00-AM
600037,2440729,4261,80740,33.3693192,-84.8002608,4966,36265,33.7503751,-84.9495083,12,8:30-AM
600038,2440827,4261,81516,33.3637763,-84.7990327,4238,79959,33.4094868,-84.7085851,8,6:30-AM
600039,2440578,4261,81344,33.367927,-84.8006035,4270,81669,33.3873783,-84.758679,14,9:30-AM
600040,2471346,4265,81573,33.3715577,-84.7971709,4264,81333,33.3732031,-84.7977837,14,9:30-AM
600041,2471346,4265,79417,33.3715426,-84.798479,4264,81333,33.3732031,-84.7977837,21,1:00-PM
600042,2471343,4265,79417,33.3715426,-84.798479,4265,81573,33.3715577,-84.7971709,20,12:30-PM
600043,2404926,4266,79733,33.364683,-84.7932533,4261,79588,33.3624665,-84.8051168,12,8:30-AM
600044,2404912,4266,79681,33.3654253,-84.7953221,4280,81510,33.3778624,-84.7968391,15,10:00-AM
600045,2404908,4266,79681,33.3654253,-84.7953221,4273,80272,33.4087993,-84.7635443,6,5:30-AM
600046,2404896,4266,79733,33.364683,-84.7932533,4340,80075,33.3775695,-84.8087941,13,9:00-AM
600047,2404897,4266,79681,33.3654253,-84.7953221,1133,122785,33.6555276,-84.4216609,3,4:00-AM
600048,2447385,4267,80927,33.370779,-84.7929225,4271,80004,33.416936,-84.7459429,14,9:30-AM
600049,2447348,4267,81337,33.3714501,-84.795886,4314,79530,33.3704086,-84.9301413,11,8:00-AM
600050,2446930,4267,79872,33.3730666,-84.7956606,4278,81636,33.3736557,-84.7838377,10,7:30-AM
600051,2447495,4267,80927,33.370779,-84.7929225,1043,126096,33.7591952,-84.5469006,9,7:00-AM
600052,2447496,4267,81698,33.3718752,-84.7916408,3655,114010,33.3966139,-84.5931008,6,5:30-AM
600053,2447496,4267,79872,33.3730666,-84.7956606,3655,114310,33.3921134,-84.5854785,21,1:00-PM
600054,2446928,4267,81215,33.3649814,-84.7917964,4333,80856,33.3946018,-84.8100787,22,1:30-PM
600055,2447218,4267,80134,33.3688071,-84.791569,3663,113784,33.3818066,-84.5759334,11,8:00-AM
600056,2447091,4267,81040,33.3699451,-84.7931644,3659,114202,33.3894017,-84.5972711,9,7:00-AM
600057,2447092,4267,79872,33.3730666,-84.7956606,4345,81053,33.377906,-84.8134118,8,6:30-AM
600058,2446938,4267,79872,33.3730666,-84.7956606,4289,81599,33.4352963,-84.7522694,7,6:00-AM
600059,2446938,4267,81285,33.3727945,-84.7931422,4289,81599,33.4352963,-84.7522694,23,2:00-PM
600060,2447412,4267,80911,33.3713157,-84.7935626,4276,79804,33.3871056,-84.7908352,9,7:00-AM
600061,2447088,4267,81285,33.3727945,-84.7931422,4281,79813,33.3884285,-84.7963628,13,9:00-AM
600062,2447366,4267,81215,33.3649814,-84.7917964,4268,81467,33.3668011,-84.7881041,17,11:00-AM
600063,2447399,4267,79872,33.3730666,-84.7956606,4277,79961,33.3837178,-84.7891411,11,8:00-AM
600064,2446703,4267,81215,33.3649814,-84.7917964,1133,127820,33.6544718,-84.4287917,15,10:00-AM
600065,2447429,4267,80927,33.370779,-84.7929225,4267,81698,33.3718752,-84.7916408,6,5:30-AM
600066,2447048,4267,80139,33.3657161,-84.7918338,4259,81530,33.3331441,-84.783778,11,8:00-AM
600067,2446787,4267,80743,33.3688579,-84.7927937,4345,81305,33.3796851,-84.8154705,17,11:00-AM
600068,2446838,4267,81215,33.3649814,-84.7917964,4371,79044,33.3064579,-84.7960679,8,6:30-AM
600069,2446851,4267,81337,33.3714501,-84.795886,4238,81110,33.4158777,-84.7129194,7,6:00-AM
600070,2447423,4267,80911,33.3713157,-84.7935626,3696,114339,33.4431598,-84.5692294,5,5:00-AM
600071,2446712,4267,81698,33.3718752,-84.7916408,4271,80004,33.416936,-84.7459429,7,6:00-AM
600072,2447464,4267,80742,33.3689193,-84.7942462,3668,113669,33.3572085,-84.5545222,7,6:00-AM
600073,2447210,4267,79872,33.3730666,-84.7956606,4268,80898,33.3648778,-84.7901633,27,4:00-PM
600074,2447211,4267,81285,33.3727945,-84.7931422,4280,79968,33.3777251,-84.7982272,9,7:00-AM
600075,2446865,4267,80134,33.3688071,-84.791569,474,128782,33.7782711,-84.4145215,7,6:00-AM
600076,2447090,4267,80927,33.370779,-84.7929225,2382,62147,33.8424159,-84.4955729,20,12:30-PM
600077,2447299,4267,80927,33.370779,-84.7929225,428,126266,33.7991182,-84.4965316,6,5:30-AM
600078,2447139,4267,81215,33.3649814,-84.7917964,4263,80738,33.3740486,-84.8001183,9,7:00-AM
600079,2447140,4267,80743,33.3688579,-84.7927937,4260,81156,33.351362,-84.8310135,20,12:30-PM
600080,2447051,4267,79585,33.3671919,-84.7917826,4270,81669,33.3873783,-84.758679,17,11:00-AM
600081,2447053,4267,79872,33.3730666,-84.7956606,1560,90370,33.8314032,-84.3278541,10,7:30-AM
600082,2447324,4267,81698,33.3718752,-84.7916408,4278,81047,33.3815769,-84.7858648,11,8:00-AM
600083,2446997,4267,80742,33.3689193,-84.7942462,4267,81215,33.3649814,-84.7917964,11,8:00-AM
600084,2447451,4267,80911,33.3713157,-84.7935626,4257,81217,33.3596036,-84.7697032,9,7:00-AM
600085,2447451,4267,80911,33.3713157,-84.7935626,4257,81217,33.3596036,-84.7697032,24,2:30-PM
600086,2446847,4267,80911,33.3713157,-84.7935626,4267,81285,33.3727945,-84.7931422,9,7:00-AM
600087,2446848,4267,79872,33.3730666,-84.7956606,4329,81276,33.4222225,-84.813476,21,1:00-PM
600088,2446849,4267,81215,33.3649814,-84.7917964,4271,80004,33.416936,-84.7459429,9,7:00-AM
600089,2447004,4267,81215,33.3649814,-84.7917964,3765,114838,33.4410035,-84.4512318,8,6:30-AM
600090,2447290,4267,79872,33.3730666,-84.7956606,4341,80267,33.3752353,-84.8084387,14,9:30-AM
600091,2447310,4267,80134,33.3688071,-84.791569,4263,80738,33.3740486,-84.8001183,15,10:00-AM
600092,2447310,4267,80897,33.3676672,-84.793466,4263,80738,33.3740486,-84.8001183,25,3:00-PM
600093,2447418,4267,81337,33.3714501,-84.795886,4271,80004,33.416936,-84.7459429,9,7:00-AM
600094,2447419,4267,80139,33.3657161,-84.7918338,4267,81285,33.3727945,-84.7931422,13,9:00-AM
600095,2446971,4267,81285,33.3727945,-84.7931422,3449,58858,33.5781532,-84.3780056,15,10:00-AM
600096,2446972,4267,80927,33.370779,-84.7929225,4970,34703,33.7229123,-84.9569165,12,8:30-AM
600097,2446963,4267,80743,33.3688579,-84.7927937,4270,81669,33.3873783,-84.758679,27,4:00-PM
600098,2446705,4267,79872,33.3730666,-84.7956606,3799,114061,33.3554596,-84.4355367,9,7:00-AM
600099,2447130,4267,81285,33.3727945,-84.7931422,4280,80130,33.3747262,-84.7991281,16,10:30-AM
600100,2447032,4267,80911,33.3713157,-84.7935626,1212,127334,33.5462022,-84.5881524,11,8:00-AM
600101,2446931,4267,80927,33.370779,-84.7929225,4278,81499,33.3729755,-84.78124,24,2:30-PM
600102,2447203,4267,80897,33.3676672,-84.793466,4271,80004,33.416936,-84.7459429,6,5:30-AM
600103,2446999,4267,81285,33.3727945,-84.7931422,4271,80004,33.416936,-84.7459429,9,7:00-AM
600104,2446884,4267,81040,33.3699451,-84.7931644,1569,94165,33.8061354,-84.3434564,10,7:30-AM
600105,2446885,4267,79872,33.3730666,-84.7956606,4263,80738,33.3740486,-84.8001183,10,7:30-AM
600106,2447199,4267,81698,33.3718752,-84.7916408,4258,79143,33.3477181,-84.78168,9,7:00-AM
600107,2447200,4267,80897,33.3676672,-84.793466,4335,81927,33.3816042,-84.801026,10,7:30-AM
600108,2447009,4267,80927,33.370779,-84.7929225,3768,114360,33.4530353,-84.4688498,15,10:00-AM
