index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2720137,2635389,2467,62657,33.8205031,-84.6028479,652,125823,33.7533193,-84.3669587,11,8:00-AM
2720138,2635067,2467,63224,33.8189055,-84.5872866,2050,63896,33.9891666,-84.6460884,23,2:00-PM
2720139,2634659,2467,61695,33.8173065,-84.597558,484,127042,33.7765456,-84.3961837,6,5:30-AM
2720140,2635639,2467,70102,33.8192656,-84.591292,2433,69053,33.8387974,-84.6209348,25,3:00-PM
2720141,2634734,2467,62657,33.8205031,-84.6028479,4424,82012,33.2993153,-84.556865,12,8:30-AM
2720142,2635690,2467,62657,33.8205031,-84.6028479,2145,69286,33.9152459,-84.5870068,13,9:00-AM
2720143,2635692,2467,65399,33.8194525,-84.5950531,3529,58911,33.6020726,-84.3538598,12,8:30-AM
2720144,2635468,2467,62657,33.8205031,-84.6028479,692,127037,33.7564494,-84.3914727,9,7:00-AM
2720145,2635168,2467,70811,33.820572,-84.6085453,649,125828,33.747467,-84.3662059,9,7:00-AM
2720146,2634697,2467,71090,33.820835,-84.5938585,2345,67185,33.8948633,-84.4804249,10,7:30-AM
2720147,2634844,2467,71090,33.820835,-84.5938585,2450,62784,33.8567034,-84.5632354,11,8:00-AM
2720148,2635248,2467,62931,33.8187633,-84.6052151,296,121959,33.8529992,-84.3624988,9,7:00-AM
2720149,2635439,2467,62657,33.8205031,-84.6028479,406,127924,33.8035647,-84.4789369,6,5:30-AM
2720150,2635466,2467,71090,33.820835,-84.5938585,547,125802,33.7893253,-84.385346,10,7:30-AM
2720151,2635360,2467,71090,33.820835,-84.5938585,2557,151829,33.9356467,-84.2484903,7,6:00-AM
2720152,2635364,2467,70811,33.820572,-84.6085453,3734,113420,33.5015104,-84.4397895,9,7:00-AM
2720153,2635308,2467,71090,33.820835,-84.5938585,2210,67821,33.9951769,-84.5259758,9,7:00-AM
2720154,2635309,2467,61747,33.8185645,-84.5937547,2378,63506,33.8391518,-84.5235274,8,6:30-AM
2720155,2635258,2467,62657,33.8205031,-84.6028479,1245,131149,33.7297437,-84.5840646,10,7:30-AM
2720156,2634999,2467,62657,33.8205031,-84.6028479,2389,69843,33.8443424,-84.4877927,8,6:30-AM
2720157,2634999,2467,63133,33.8181119,-84.6119766,2389,69710,33.8474333,-84.4894573,25,3:00-PM
2720158,2634823,2467,65400,33.8166147,-84.5942284,693,123896,33.7562277,-84.3924169,9,7:00-AM
2720159,2635701,2467,62657,33.8205031,-84.6028479,517,123474,33.7990485,-84.3881022,8,6:30-AM
2720160,2635702,2467,65399,33.8194525,-84.5950531,1972,69953,34.0532377,-84.5681573,7,6:00-AM
2720161,2634927,2467,64321,33.8170587,-84.5963801,2096,62592,33.8226888,-84.665395,9,7:00-AM
2720162,2635415,2467,62658,33.819594,-84.611961,2188,71131,33.9626824,-84.5510986,9,7:00-AM
2720163,2634855,2467,63133,33.8181119,-84.6119766,1105,124796,33.666134,-84.4896765,12,8:30-AM
2720164,2635590,2467,71090,33.820835,-84.5938585,2199,65090,33.9894575,-84.5813072,12,8:30-AM
2720165,2635148,2467,70810,33.818492,-84.6082389,3963,101359,33.781772,-84.6116802,9,7:00-AM
2720166,2634611,2467,61748,33.8223172,-84.6037349,2377,70033,33.8340446,-84.4946589,9,7:00-AM
2720167,2634612,2467,61747,33.8185645,-84.5937547,2467,61747,33.8185645,-84.5937547,11,8:00-AM
2720168,2635254,2467,71090,33.820835,-84.5938585,1695,91544,33.7046799,-84.3432682,19,12:00-PM
2720169,2635489,2467,71090,33.820835,-84.5938585,2436,61454,33.8301162,-84.6036236,13,9:00-AM
2720170,2634935,2467,63133,33.8181119,-84.6119766,759,133028,33.7484241,-84.3941577,10,7:30-AM
2720171,2635618,2467,62657,33.8205031,-84.6028479,493,131008,33.7810666,-84.3883964,7,6:00-AM
2720172,2635223,2467,71090,33.820835,-84.5938585,3388,56585,33.631246,-84.412007,10,7:30-AM
2720173,2634961,2467,62657,33.8205031,-84.6028479,363,131506,33.8092409,-84.3820167,5,5:00-AM
2720174,2634962,2467,61695,33.8173065,-84.597558,2175,62506,33.9517217,-84.5456897,36,8:30-PM
2720175,2634963,2467,71090,33.820835,-84.5938585,970,132761,33.7473733,-84.4072141,8,6:30-AM
2720176,2634963,2467,61695,33.8173065,-84.597558,970,132761,33.7473733,-84.4072141,30,5:30-PM
2720177,2635721,2467,62657,33.8205031,-84.6028479,419,128814,33.7693919,-84.4543146,8,6:30-AM
2720178,2634735,2467,71090,33.820835,-84.5938585,434,133347,33.7848692,-84.5006415,11,8:00-AM
2720179,2635672,2467,61748,33.8223172,-84.6037349,2505,65631,33.8104641,-84.5193301,27,4:00-PM
2720180,2635673,2467,62657,33.8205031,-84.6028479,2504,65633,33.8164548,-84.526282,12,8:30-AM
2720181,2635378,2467,61748,33.8223172,-84.6037349,2482,65478,33.7658896,-84.5742702,11,8:00-AM
2720182,2634883,2467,62657,33.8205031,-84.6028479,2264,70387,33.9830745,-84.449161,2,3:30-AM
2720183,2635199,2467,71090,33.820835,-84.5938585,1529,94439,33.7899452,-84.2495752,19,12:00-PM
2720184,2634837,2467,62657,33.8205031,-84.6028479,2428,66908,33.8507325,-84.5950745,9,7:00-AM
2720185,2635658,2467,69253,33.8208273,-84.6073703,846,125257,33.744648,-84.3689397,9,7:00-AM
2720186,2635658,2467,71090,33.820835,-84.5938585,846,133896,33.7448751,-84.370517,24,2:30-PM
2720187,2634995,2467,71090,33.820835,-84.5938585,667,126609,33.753631,-84.3820898,10,7:30-AM
2720188,2634972,2467,63133,33.8181119,-84.6119766,2175,62506,33.9517217,-84.5456897,5,5:00-AM
2720189,2634738,2467,61695,33.8173065,-84.597558,3388,56903,33.621697,-84.4312882,12,8:30-AM
2720190,2635030,2467,62657,33.8205031,-84.6028479,2080,67502,33.8716324,-84.7000681,7,6:00-AM
2720191,2635435,2467,62657,33.8205031,-84.6028479,388,132169,33.8034898,-84.4290528,10,7:30-AM
2720192,2635654,2467,71090,33.820835,-84.5938585,3961,102438,33.7868777,-84.6190314,13,9:00-AM
2720193,2635037,2467,62931,33.8187633,-84.6052151,270,122352,33.9130786,-84.4104898,9,7:00-AM
2720194,2635537,2467,62657,33.8205031,-84.6028479,2421,64953,33.859423,-84.6366543,22,1:30-PM
2720195,2683109,2468,68030,33.8129144,-84.590205,2486,65052,33.7596021,-84.5620283,9,7:00-AM
2720196,2683111,2468,68030,33.8129144,-84.590205,1043,126096,33.7591952,-84.5469006,11,8:00-AM
2720197,2682218,2468,68753,33.813564,-84.5926659,2428,61289,33.8506957,-84.6011375,12,8:30-AM
2720198,2681966,2468,64614,33.8123349,-84.5929892,2104,64967,33.819548,-84.638948,10,7:30-AM
2720199,2682315,2468,61696,33.8147319,-84.5924004,2486,66915,33.7653788,-84.553626,12,8:30-AM
2720200,2682279,2468,64441,33.8099079,-84.587075,658,124182,33.7527781,-84.380927,12,8:30-AM
2720201,2682280,2468,64441,33.8099079,-84.587075,1576,92027,33.8038478,-84.3152385,10,7:30-AM
2720202,2683097,2468,68027,33.8096121,-84.5919265,2362,62358,33.8553017,-84.4767655,9,7:00-AM
2720203,2681805,2468,64439,33.8124244,-84.5874751,1009,128817,33.7513278,-84.472525,5,5:00-AM
2720204,2682386,2468,64441,33.8099079,-84.587075,1840,92094,33.7122892,-84.1207592,10,7:30-AM
2720205,2682389,2468,64439,33.8124244,-84.5874751,2352,69540,33.8681793,-84.4803264,21,1:00-PM
2720206,2683108,2468,64614,33.8123349,-84.5929892,1360,88270,33.8714577,-84.328368,8,6:30-AM
2720207,2681838,2468,64439,33.8124244,-84.5874751,1147,130865,33.6332066,-84.4608502,7,6:00-AM
2720208,2681900,2468,61696,33.8147319,-84.5924004,342,126915,33.8375643,-84.3758794,15,10:00-AM
2720209,2683075,2468,64441,33.8099079,-84.587075,1739,91050,33.7669812,-84.2791172,9,7:00-AM
2720210,2683077,2468,64439,33.8124244,-84.5874751,1039,122993,33.7512094,-84.5406639,18,11:30-AM
2720211,2681843,2468,64439,33.8124244,-84.5874751,367,131597,33.8093237,-84.395033,9,7:00-AM
2720212,2682055,2468,64441,33.8099079,-84.587075,2197,65841,33.9529741,-84.5858127,13,9:00-AM
2720213,2681982,2468,64614,33.8123349,-84.5929892,2350,70024,33.8686313,-84.4936914,10,7:30-AM
2720214,2681982,2468,68029,33.8091372,-84.580879,2350,70255,33.8718488,-84.489231,17,11:00-AM
2720215,2681979,2468,68029,33.8091372,-84.580879,777,129725,33.7495798,-84.3863088,11,8:00-AM
2720216,2682098,2468,64441,33.8099079,-84.587075,853,122377,33.7320744,-84.3548704,12,8:30-AM
2720217,2682152,2468,67499,33.809794,-84.5966926,743,131127,33.7610689,-84.3949581,9,7:00-AM
2720218,2681742,2468,65474,33.8130282,-84.5943854,1385,93120,33.8730866,-84.2883683,3,4:00-AM
2720219,2682726,2468,64439,33.8124244,-84.5874751,4162,50331,34.0787838,-84.4804199,11,8:00-AM
2720220,2682727,2468,64614,33.8123349,-84.5929892,2476,70271,33.7863083,-84.5942513,10,7:30-AM
2720221,2682182,2468,65474,33.8130282,-84.5943854,2424,71157,33.8623258,-84.6046206,4,4:30-AM
2720222,2682867,2468,65969,33.8096826,-84.5770792,2167,67856,33.9399206,-84.5248543,6,5:30-AM
2720223,2682879,2468,65474,33.8130282,-84.5943854,2145,68363,33.9078063,-84.5887438,10,7:30-AM
2720224,2682880,2468,64614,33.8123349,-84.5929892,3957,102760,33.8038216,-84.6439095,12,8:30-AM
2720225,2682009,2468,64441,33.8099079,-84.587075,1753,88911,33.7736954,-84.244489,18,11:30-AM
2720226,2681933,2468,64439,33.8124244,-84.5874751,2557,148123,33.9305298,-84.2600381,8,6:30-AM
2720227,2683133,2468,65474,33.8130282,-84.5943854,2378,62578,33.8414429,-84.5285935,12,8:30-AM
2720228,2682321,2468,64439,33.8124244,-84.5874751,658,122190,33.7512505,-84.3812075,13,9:00-AM
2720229,2682322,2468,67499,33.809794,-84.5966926,548,125801,33.7838356,-84.3839693,11,8:00-AM
2720230,2683095,2468,64441,33.8099079,-84.587075,434,133347,33.7848692,-84.5006415,10,7:30-AM
2720231,2682744,2468,68753,33.813564,-84.5926659,2354,66066,33.8687464,-84.4676792,11,8:00-AM
2720232,2682744,2468,64441,33.8099079,-84.587075,2354,66066,33.8687464,-84.4676792,29,5:00-PM
2720233,2682356,2468,68027,33.8096121,-84.5919265,2377,64680,33.8358016,-84.5060105,4,4:30-AM
2720234,2682067,2468,68030,33.8129144,-84.590205,3906,102159,33.7284115,-84.740931,6,5:30-AM
2720235,2683119,2468,61755,33.8094993,-84.5829801,1372,89926,33.8321884,-84.3409067,8,6:30-AM
2720236,2682049,2468,67499,33.809794,-84.5966926,1576,92477,33.8054545,-84.3123634,7,6:00-AM
2720237,2681867,2468,64439,33.8124244,-84.5874751,1624,94430,33.7718893,-84.2848349,7,6:00-AM
2720238,2682222,2468,61696,33.8147319,-84.5924004,1321,88648,33.9297283,-84.34173,10,7:30-AM
2720239,2682224,2468,64614,33.8123349,-84.5929892,748,123312,33.7528042,-84.3920429,14,9:30-AM
2720240,2682888,2468,64614,33.8123349,-84.5929892,2371,70196,33.8370582,-84.4841151,27,4:00-PM
2720241,2682038,2468,67499,33.809794,-84.5966926,2220,68165,34.0205492,-84.4853554,8,6:30-AM
2720242,2682767,2468,61755,33.8094993,-84.5829801,2169,70383,33.9402371,-84.5404582,10,7:30-AM
2720243,2681731,2468,65474,33.8130282,-84.5943854,3967,101387,33.7699226,-84.6345227,7,6:00-AM
2720244,2683123,2468,68027,33.8096121,-84.5919265,1132,123872,33.6585429,-84.4317026,21,1:00-PM
2720245,2683124,2468,68029,33.8091372,-84.580879,2481,63568,33.771896,-84.5633905,17,11:00-AM
2720246,2682897,2468,67499,33.809794,-84.5966926,2339,69359,33.9034265,-84.4939766,10,7:30-AM
2720247,2682667,2468,68029,33.8091372,-84.580879,2446,69615,33.8616016,-84.5721278,14,9:30-AM
2720248,2682668,2468,68753,33.813564,-84.5926659,2447,68714,33.8671713,-84.590191,12,8:30-AM
2720249,2682352,2468,61696,33.8147319,-84.5924004,2377,66884,33.8314178,-84.4939262,7,6:00-AM
2720250,2681816,2468,64439,33.8124244,-84.5874751,346,127047,33.8429449,-84.3614926,10,7:30-AM
2720251,2682682,2468,65981,33.8100475,-84.5842043,2424,68846,33.8584508,-84.6146805,6,5:30-AM
2720252,2682999,2468,64439,33.8124244,-84.5874751,3388,56272,33.6287918,-84.4164277,9,7:00-AM
2720253,2681948,2468,65474,33.8130282,-84.5943854,2343,63118,33.888149,-84.5044488,10,7:30-AM
2720254,2682000,2468,64439,33.8124244,-84.5874751,3958,101674,33.8016566,-84.6269865,26,3:30-PM
2720255,2681871,2468,64441,33.8099079,-84.587075,2329,68186,33.8887401,-84.4607915,8,6:30-AM
2720256,2681873,2468,64441,33.8099079,-84.587075,2550,147587,33.9394273,-84.2241166,6,5:30-AM
2720257,2682266,2468,64439,33.8124244,-84.5874751,2377,64680,33.8358016,-84.5060105,11,8:00-AM
2720258,2682592,2468,68753,33.813564,-84.5926659,2822,148305,33.9568693,-84.1505527,8,6:30-AM
2720259,2682271,2468,64441,33.8099079,-84.587075,2188,71131,33.9626824,-84.5510986,12,8:30-AM
2720260,2682751,2468,64441,33.8099079,-84.587075,2339,69359,33.9034265,-84.4939766,9,7:00-AM
2720261,2682186,2468,64614,33.8123349,-84.5929892,2382,62147,33.8424159,-84.4955729,4,4:30-AM
2720262,2683157,2468,68027,33.8096121,-84.5919265,3977,102110,33.7056942,-84.6397823,11,8:00-AM
2720263,2682784,2468,65969,33.8096826,-84.5770792,1476,88315,33.8384732,-84.2090854,8,6:30-AM
2720264,2682509,2468,64441,33.8099079,-84.587075,2273,62620,33.9863888,-84.5251538,7,6:00-AM
2720265,2682473,2468,64441,33.8099079,-84.587075,2352,69540,33.8681793,-84.4803264,15,10:00-AM
2720266,2682474,2468,68562,33.8117289,-84.5901753,759,123900,33.7472341,-84.3952888,10,7:30-AM
2720267,2682130,2468,64439,33.8124244,-84.5874751,511,124210,33.7915375,-84.3969401,6,5:30-AM
2720268,2682866,2468,61696,33.8147319,-84.5924004,1009,128817,33.7513278,-84.472525,11,8:00-AM
2720269,2682229,2468,64441,33.8099079,-84.587075,2463,61749,33.8297839,-84.5861473,23,2:00-PM
2720270,2682274,2468,68029,33.8091372,-84.580879,345,121961,33.8455633,-84.3672368,8,6:30-AM
2720271,2682453,2468,68027,33.8096121,-84.5919265,1113,133954,33.6765975,-84.4541049,8,6:30-AM
2720272,2682526,2468,67499,33.809794,-84.5966926,118,126707,34.0497374,-84.2851684,11,8:00-AM
2720273,2682527,2468,64614,33.8123349,-84.5929892,2482,65478,33.7658896,-84.5742702,8,6:30-AM
2720274,2682907,2468,65969,33.8096826,-84.5770792,2164,62045,33.9135582,-84.5313307,5,5:00-AM
2720275,2682036,2468,68753,33.813564,-84.5926659,2266,66195,33.9807009,-84.4648698,9,7:00-AM
2720276,2682106,2468,64614,33.8123349,-84.5929892,2210,70852,34.0011913,-84.5244275,10,7:30-AM
2720277,2682406,2468,68027,33.8096121,-84.5919265,2167,63602,33.9383225,-84.5200717,8,6:30-AM
2720278,2682407,2468,68562,33.8117289,-84.5901753,2321,70541,33.9099415,-84.4538393,9,7:00-AM
