index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
1980100,1047037,5555,6975,34.0068509,-83.7188755,5555,7649,34.011353,-83.71205,9,7:00-AM
1980101,1047041,5555,6975,34.0068509,-83.7188755,1417,92613,33.8840207,-84.2177777,7,6:00-AM
1980102,1046051,5555,6975,34.0068509,-83.7188755,5767,155718,34.3033514,-83.8219155,8,6:30-AM
1980103,1045316,5555,7875,33.9988655,-83.7140025,2720,147949,33.903038,-84.007877,11,8:00-AM
1980104,1045318,5555,6833,34.0021739,-83.7107494,5575,8145,33.9932005,-83.7146865,6,5:30-AM
1980105,1045563,5555,7956,33.9965961,-83.7191443,2807,147241,34.000949,-84.1331238,12,8:30-AM
1980106,1045435,5555,7649,34.011353,-83.71205,2570,147963,33.9256185,-84.1783689,17,11:00-AM
1980107,1046598,5555,8190,34.0044778,-83.7103733,5575,8120,33.9950343,-83.7131633,6,5:30-AM
1980108,1046206,5555,7649,34.011353,-83.71205,5563,7882,33.9962647,-83.7111886,9,7:00-AM
1980109,1046206,5555,7211,33.9982285,-83.7194851,5563,8121,33.9945131,-83.7064903,13,9:00-AM
1980110,1046207,5555,8007,33.9972601,-83.7173074,5740,155981,34.2711657,-83.8444707,9,7:00-AM
1980111,1047201,5555,7756,34.0023824,-83.7177554,5563,7882,33.9962647,-83.7111886,8,6:30-AM
1980112,1046732,5555,6975,34.0068509,-83.7188755,5735,157336,34.2651174,-83.8835416,9,7:00-AM
1980113,1045783,5555,6975,34.0068509,-83.7188755,5575,7541,33.992313,-83.7104428,10,7:30-AM
1980114,1047122,5555,7333,34.0006405,-83.7126873,5583,7081,34.0149093,-83.789363,7,6:00-AM
1980115,1047123,5555,8190,34.0044778,-83.7103733,2910,148988,34.0784358,-83.8773536,7,6:00-AM
1980116,1046509,5555,7649,34.011353,-83.71205,5579,8105,33.9933032,-83.7242586,11,8:00-AM
1980117,1046763,5555,8010,33.9954677,-83.7203819,4445,119941,34.3164972,-84.176293,5,5:00-AM
1980118,1046764,5555,6975,34.0068509,-83.7188755,5555,7334,34.0014405,-83.7166716,10,7:30-AM
1980119,1045637,5555,7649,34.011353,-83.71205,5580,7961,33.9891423,-83.7349324,6,5:30-AM
1980120,1045637,5555,8039,33.9997844,-83.7178542,5580,8110,33.9898252,-83.7308907,16,10:30-AM
1980121,1045760,5555,8039,33.9997844,-83.7178542,5558,7804,34.0380498,-83.6761922,10,7:30-AM
1980122,1046490,5555,6833,34.0021739,-83.7107494,5584,7347,34.0230682,-83.778763,16,10:30-AM
1980123,1046063,5555,8190,34.0044778,-83.7103733,5555,7649,34.011353,-83.71205,14,9:30-AM
1980124,1047050,5555,6975,34.0068509,-83.7188755,1566,94083,33.8213438,-84.3390997,6,5:30-AM
1980125,1046728,5555,8039,33.9997844,-83.7178542,2855,152411,34.048632,-84.0664439,7,6:00-AM
1980126,1045840,5555,8130,34.0038205,-83.7135359,5565,8026,33.9769391,-83.6884646,11,8:00-AM
1980127,1045841,5555,6975,34.0068509,-83.7188755,2947,147915,33.9805384,-83.979078,8,6:30-AM
1980128,1047012,5555,8144,33.9971366,-83.714723,5574,7010,33.9897893,-83.7185417,11,8:00-AM
1980129,1046914,5555,6975,34.0068509,-83.7188755,5801,158305,34.2712779,-83.8371265,7,6:00-AM
1980130,1046323,5555,8144,33.9971366,-83.714723,5838,156340,34.1523928,-84.0109608,9,7:00-AM
1980131,1058909,5556,6875,34.0297912,-83.70025,5573,8069,33.9872882,-83.7222904,8,6:30-AM
1980132,1058910,5556,8019,34.0239347,-83.6885718,5497,272329,33.7786129,-83.7371806,11,8:00-AM
1980133,1059517,5556,8019,34.0239347,-83.6885718,4054,52601,34.2167205,-84.2780697,9,7:00-AM
1980134,1059260,5556,8019,34.0239347,-83.6885718,2594,149467,33.895475,-84.1596015,2,3:30-AM
1980135,1059261,5556,8019,34.0239347,-83.6885718,1398,88582,33.8956548,-84.2714202,12,8:30-AM
1980136,1058840,5556,8019,34.0239347,-83.6885718,5523,272840,33.6684702,-83.7249184,11,8:00-AM
1980137,1059548,5556,7878,34.0293339,-83.6938818,5562,6940,34.0110545,-83.6999568,14,9:30-AM
1980138,1058430,5556,8019,34.0239347,-83.6885718,2518,149491,33.958355,-84.2231389,11,8:00-AM
1980139,1059171,5556,7318,34.0197107,-83.7068852,5579,8115,33.9926123,-83.7230709,5,5:00-AM
1980140,1058598,5556,7984,34.0270674,-83.6781359,5583,7002,34.0144048,-83.7796195,23,2:00-PM
1980141,1058598,5556,8019,34.0239347,-83.6885718,5583,7427,33.9942119,-83.7810169,31,6:00-PM
1980142,1058593,5556,7984,34.0270674,-83.6781359,5597,6968,33.9624025,-83.8073579,11,8:00-AM
1980143,1058936,5556,6875,34.0297912,-83.70025,5556,8019,34.0239347,-83.6885718,10,7:30-AM
1980144,1058933,5556,7113,34.03193,-83.6889663,5565,8026,33.9769391,-83.6884646,7,6:00-AM
1980145,1058813,5556,8019,34.0239347,-83.6885718,5594,7162,33.9908027,-83.7984588,7,6:00-AM
1980146,1058814,5556,8019,34.0239347,-83.6885718,130,130151,34.0474853,-84.3307217,8,6:30-AM
1980147,1059405,5556,8019,34.0239347,-83.6885718,4022,52187,34.3338802,-84.3984869,5,5:00-AM
1980148,1059406,5556,8019,34.0239347,-83.6885718,5567,7011,33.9993925,-83.679723,12,8:30-AM
1980149,1059726,5556,7318,34.0197107,-83.7068852,5562,7008,34.0004615,-83.6995259,12,8:30-AM
1980150,1059727,5556,8019,34.0239347,-83.6885718,4608,119802,34.1229479,-84.2288764,3,4:00-AM
1980151,1059159,5556,8019,34.0239347,-83.6885718,5774,157076,34.2865685,-83.8017947,9,7:00-AM
1980152,1059160,5556,8019,34.0239347,-83.6885718,2859,146761,34.0357566,-84.0493801,9,7:00-AM
1980153,1059074,5556,7758,34.0350561,-83.7099006,5549,8209,34.0368061,-83.7251538,21,1:00-PM
