index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2120107,2886351,198,121897,33.9766003,-84.3684122,244,124314,33.9297093,-84.3509883,15,10:00-AM
2120108,2886352,198,130981,33.9731367,-84.3641755,680,123898,33.7532678,-84.3901107,7,6:00-AM
2120109,2884386,198,124496,33.9761371,-84.3618606,484,131006,33.7747911,-84.392584,10,7:30-AM
2120110,2886725,198,133236,33.9667407,-84.3750213,2540,147392,33.912698,-84.2069373,10,7:30-AM
2120111,2887339,198,122678,33.9722537,-84.3604177,517,126488,33.798925,-84.3821239,19,12:00-PM
2120112,2887340,198,133236,33.9667407,-84.3750213,767,133579,33.7517701,-84.3899079,7,6:00-AM
2120113,2883034,198,130981,33.9731367,-84.3641755,495,125160,33.7855549,-84.3898987,6,5:30-AM
2120114,2885013,198,133236,33.9667407,-84.3750213,455,133174,33.7617834,-84.4259832,12,8:30-AM
2120115,2885005,198,128493,33.9713092,-84.3665488,2559,150049,33.9219428,-84.2538934,11,8:00-AM
2120116,2885006,198,132113,33.9711271,-84.3758719,224,129979,33.9430113,-84.3812262,39,10:00-PM
2120117,2883689,198,133249,33.9823818,-84.358135,5754,156543,34.2925722,-83.8400725,9,7:00-AM
2120118,2883689,198,129607,33.9771814,-84.3561373,5754,156543,34.2925722,-83.8400725,31,6:00-PM
2120119,2883909,198,132113,33.9711271,-84.3758719,195,132556,33.9982072,-84.3468956,13,9:00-AM
2120120,2882376,198,124496,33.9761371,-84.3618606,346,127097,33.8436761,-84.3622841,8,6:30-AM
2120121,2884634,198,133236,33.9667407,-84.3750213,288,128255,33.9134254,-84.3497525,13,9:00-AM
2120122,2886275,198,132113,33.9711271,-84.3758719,243,128267,33.9245369,-84.3538086,11,8:00-AM
2120123,2886939,198,133236,33.9667407,-84.3750213,195,126050,33.9946702,-84.34188,21,1:00-PM
2120124,2886940,198,129607,33.9771814,-84.3561373,119,132232,34.066722,-84.2670236,11,8:00-AM
2120125,2885031,198,130981,33.9731367,-84.3641755,367,131597,33.8093237,-84.395033,9,7:00-AM
2120126,2884233,198,132113,33.9711271,-84.3758719,399,132523,33.8116437,-84.4499531,15,10:00-AM
2120127,2885671,198,132513,33.9741501,-84.3622379,2518,147709,33.9630823,-84.214567,6,5:30-AM
2120128,2885671,198,130981,33.9731367,-84.3641755,2518,149111,33.9569479,-84.2288925,27,4:00-PM
2120129,2884622,198,121897,33.9766003,-84.3684122,1347,94068,33.8864512,-84.3094583,11,8:00-AM
2120130,2884332,198,123505,33.9773849,-84.3649044,247,122184,33.9171378,-84.3494906,15,10:00-AM
2120131,2886240,198,130981,33.9731367,-84.3641755,302,125779,33.8527156,-84.3746,5,5:00-AM
2120132,2883144,198,128493,33.9713092,-84.3665488,347,126090,33.8501427,-84.3592559,10,7:30-AM
2120133,2884091,198,122678,33.9722537,-84.3604177,3970,102768,33.7679546,-84.5966298,7,6:00-AM
2120134,2884093,198,132113,33.9711271,-84.3758719,1346,92819,33.889455,-84.308753,13,9:00-AM
2120135,2884885,198,128493,33.9713092,-84.3665488,155,128226,34.002484,-84.3868428,23,2:00-PM
2120136,2886590,198,132113,33.9711271,-84.3758719,261,133149,33.9066199,-84.3694572,6,5:30-AM
2120137,2886591,198,124496,33.9761371,-84.3618606,488,124131,33.7786851,-84.389664,12,8:30-AM
2120138,2882782,198,132113,33.9711271,-84.3758719,237,131700,33.9145584,-84.3812549,10,7:30-AM
2120139,2887406,198,129607,33.9771814,-84.3561373,255,123460,33.9146491,-84.3632391,9,7:00-AM
2120140,2887407,198,132113,33.9711271,-84.3758719,572,128677,33.7722268,-84.3660102,9,7:00-AM
2120141,2886260,198,130981,33.9731367,-84.3641755,1375,91070,33.8348581,-84.3377012,11,8:00-AM
2120142,2883611,198,128493,33.9713092,-84.3665488,2398,63408,33.8801628,-84.5222072,5,5:00-AM
2120143,2885759,198,128493,33.9713092,-84.3665488,637,132609,33.7593945,-84.3626309,9,7:00-AM
2120144,2885760,198,131163,33.9792849,-84.361069,542,124122,33.7843341,-84.3692434,5,5:00-AM
2120145,2884793,198,132113,33.9711271,-84.3758719,1320,91430,33.9349692,-84.3451685,14,9:30-AM
2120146,2883217,198,133236,33.9667407,-84.3750213,198,128493,33.9713092,-84.3665488,13,9:00-AM
2120147,2883217,198,122678,33.9722537,-84.3604177,198,131163,33.9792849,-84.361069,20,12:30-PM
2120148,2883218,198,128493,33.9713092,-84.3665488,195,132556,33.9982072,-84.3468956,16,10:30-AM
2120149,2883413,198,129607,33.9771814,-84.3561373,131,129913,34.0403489,-84.3380884,8,6:30-AM
2120150,2883414,198,133236,33.9667407,-84.3750213,2273,62620,33.9863888,-84.5251538,12,8:30-AM
2120151,2884284,198,131163,33.9792849,-84.361069,281,129057,33.8834267,-84.3782358,6,5:30-AM
2120152,2882964,198,132113,33.9711271,-84.3758719,2321,70541,33.9099415,-84.4538393,13,9:00-AM
2120153,2882965,198,132113,33.9711271,-84.3758719,198,122678,33.9722537,-84.3604177,10,7:30-AM
2120154,2882928,198,130981,33.9731367,-84.3641755,243,128267,33.9245369,-84.3538086,10,7:30-AM
2120155,2883146,198,130981,33.9731367,-84.3641755,311,129972,33.869768,-84.4171346,10,7:30-AM
2120156,2884408,198,132113,33.9711271,-84.3758719,547,125802,33.7893253,-84.385346,11,8:00-AM
2120157,2884409,198,130981,33.9731367,-84.3641755,695,133345,33.7581004,-84.3942983,10,7:30-AM
2120158,2882936,198,133236,33.9667407,-84.3750213,546,127126,33.7921191,-84.3847125,12,8:30-AM
2120159,2882938,198,132113,33.9711271,-84.3758719,196,134024,33.9882924,-84.3459736,13,9:00-AM
2120160,2882554,198,132113,33.9711271,-84.3758719,295,132694,33.864133,-84.3612032,9,7:00-AM
2120161,2882484,198,129607,33.9771814,-84.3561373,2321,67142,33.9229864,-84.4430088,8,6:30-AM
2120162,2882508,198,131163,33.9792849,-84.361069,206,123446,33.9543105,-84.352626,13,9:00-AM
2120163,2884602,198,132113,33.9711271,-84.3758719,2519,150061,33.9724736,-84.2290596,7,6:00-AM
2120164,2884911,198,132513,33.9741501,-84.3622379,346,127097,33.8436761,-84.3622841,8,6:30-AM
2120165,2882578,198,133236,33.9667407,-84.3750213,1340,93307,33.9012436,-84.291685,11,8:00-AM
2120166,2883387,198,130981,33.9731367,-84.3641755,198,122678,33.9722537,-84.3604177,12,8:30-AM
2120167,2883387,198,132113,33.9711271,-84.3758719,198,133236,33.9667407,-84.3750213,28,4:30-PM
2120168,2882982,198,133236,33.9667407,-84.3750213,286,126479,33.9051236,-84.3562993,9,7:00-AM
2120169,2882983,198,132513,33.9741501,-84.3622379,2284,67120,33.9591512,-84.5158033,5,5:00-AM
2120170,2885971,198,132113,33.9711271,-84.3758719,1303,88152,33.9376922,-84.312886,21,1:00-PM
2120171,2887395,198,122678,33.9722537,-84.3604177,296,121959,33.8529992,-84.3624988,11,8:00-AM
2120172,2884137,198,132113,33.9711271,-84.3758719,346,127097,33.8436761,-84.3622841,7,6:00-AM
2120173,2887065,198,128493,33.9713092,-84.3665488,200,124994,33.9669425,-84.3506106,8,6:30-AM
2120174,2883314,198,132113,33.9711271,-84.3758719,1580,94824,33.7926205,-84.311638,11,8:00-AM
2120175,2884633,198,132113,33.9711271,-84.3758719,752,133883,33.7525968,-84.3945471,10,7:30-AM
2120176,2885657,198,130981,33.9731367,-84.3641755,198,132113,33.9711271,-84.3758719,31,6:00-PM
2120177,2886972,198,121897,33.9766003,-84.3684122,198,132113,33.9711271,-84.3758719,9,7:00-AM
2120178,2884816,198,132113,33.9711271,-84.3758719,303,130954,33.8478933,-84.3708327,10,7:30-AM
2120179,2886185,198,132113,33.9711271,-84.3758719,1235,127136,33.6891076,-84.5883905,7,6:00-AM
2120180,2884817,198,133236,33.9667407,-84.3750213,2331,68696,33.8916714,-84.4714019,22,1:30-PM
2120181,2885921,198,124496,33.9761371,-84.3618606,346,122545,33.8466886,-84.3626713,8,6:30-AM
2120182,2883596,198,122678,33.9722537,-84.3604177,2164,62045,33.9135582,-84.5313307,11,8:00-AM
2120183,2883597,198,130981,33.9731367,-84.3641755,259,121725,33.9013584,-84.3639387,17,11:00-AM
2120184,2883597,198,133236,33.9667407,-84.3750213,259,121725,33.9013584,-84.3639387,27,4:00-PM
2120185,2886183,198,132113,33.9711271,-84.3758719,211,129983,33.9389054,-84.3623948,9,7:00-AM
2120186,2886956,198,122678,33.9722537,-84.3604177,198,129607,33.9771814,-84.3561373,29,5:00-PM
2120187,2882421,198,122678,33.9722537,-84.3604177,2815,147456,33.9656651,-84.1142632,10,7:30-AM
2120188,2882423,198,133236,33.9667407,-84.3750213,1299,93445,33.9483251,-84.3339675,9,7:00-AM
2120189,2884843,198,128493,33.9713092,-84.3665488,232,121800,33.9204531,-84.3885139,5,5:00-AM
2120190,2887082,198,132113,33.9711271,-84.3758719,516,124089,33.795286,-84.3881964,9,7:00-AM
2120191,2886572,198,132513,33.9741501,-84.3622379,204,125446,33.9604169,-84.3518817,11,8:00-AM
2120192,2886382,198,129607,33.9771814,-84.3561373,196,131222,33.9930935,-84.349597,8,6:30-AM
2120193,2886383,198,133236,33.9667407,-84.3750213,1583,90623,33.7943384,-84.326462,9,7:00-AM
2120194,2883003,198,129607,33.9771814,-84.3561373,301,122536,33.857716,-84.3793013,11,8:00-AM
2120195,2886763,198,132113,33.9711271,-84.3758719,199,124317,33.9585684,-84.3580212,12,8:30-AM
2120196,2886763,198,133236,33.9667407,-84.3750213,199,127740,33.9649372,-84.3547132,34,7:30-PM
2120197,2886669,198,132113,33.9711271,-84.3758719,2803,150981,34.011223,-84.0956267,11,8:00-AM
2120198,2886670,198,129607,33.9771814,-84.3561373,271,131073,33.9080174,-84.4202273,14,9:30-AM
2120199,2887160,198,132113,33.9711271,-84.3758719,384,130980,33.7862355,-84.4164431,9,7:00-AM
2120200,2885172,198,133236,33.9667407,-84.3750213,254,130601,33.92096,-84.3780225,11,8:00-AM
2120201,2886259,198,122678,33.9722537,-84.3604177,358,130303,33.8237947,-84.3704757,7,6:00-AM
2120202,2824453,199,121612,33.9635241,-84.3566034,1323,88431,33.9246497,-84.3440336,11,8:00-AM
2120203,2825187,199,121612,33.9635241,-84.3566034,3388,55973,33.6186407,-84.4400399,13,9:00-AM
2120204,2824563,199,121612,33.9635241,-84.3566034,367,126519,33.8095279,-84.3930471,10,7:30-AM
2120205,2824075,199,125440,33.966288,-84.3554292,206,127940,33.9410873,-84.3509939,7,6:00-AM
2120206,2823956,199,121612,33.9635241,-84.3566034,341,133145,33.8400248,-84.3751345,10,7:30-AM
2120207,2825191,199,124317,33.9585684,-84.3580212,1579,90382,33.7981053,-84.3163019,13,9:00-AM
2120208,2825491,199,127740,33.9649372,-84.3547132,547,125802,33.7893253,-84.385346,16,10:30-AM
2120209,2825492,199,121612,33.9635241,-84.3566034,85,123200,34.0966798,-84.243013,16,10:30-AM
2120210,2823578,199,121612,33.9635241,-84.3566034,240,125805,33.9335926,-84.3778449,6,5:30-AM
2120211,2824868,199,128633,33.9622693,-84.3601613,199,122676,33.9617338,-84.3586517,8,6:30-AM
2120212,2823072,199,121612,33.9635241,-84.3566034,303,130954,33.8478933,-84.3708327,12,8:30-AM
2120213,2822598,199,127565,33.9657145,-84.3551121,1317,88650,33.9325922,-84.3353967,10,7:30-AM
2120214,2822599,199,128633,33.9622693,-84.3601613,2554,148915,33.9260369,-84.2394593,6,5:30-AM
2120215,2825327,199,121612,33.9635241,-84.3566034,1372,89926,33.8321884,-84.3409067,9,7:00-AM
2120216,2825216,199,121612,33.9635241,-84.3566034,204,125446,33.9604169,-84.3518817,11,8:00-AM
2120217,2825216,199,123001,33.9662933,-84.3534792,204,127721,33.9611545,-84.3485391,18,11:30-AM
2120218,2825285,199,121612,33.9635241,-84.3566034,3395,57100,33.6162794,-84.442832,6,5:30-AM
2120219,2825285,199,121612,33.9635241,-84.3566034,3395,58586,33.6154248,-84.4449434,29,5:00-PM
2120220,2822934,199,121612,33.9635241,-84.3566034,221,128249,33.9150005,-84.4260891,9,7:00-AM
2120221,2823028,199,121612,33.9635241,-84.3566034,346,127097,33.8436761,-84.3622841,8,6:30-AM
2120222,2823029,199,121612,33.9635241,-84.3566034,163,126980,34.0288945,-84.3448002,12,8:30-AM
2120223,2822628,199,121612,33.9635241,-84.3566034,234,129072,33.9178941,-84.3852252,9,7:00-AM
2120224,2822740,199,121612,33.9635241,-84.3566034,514,128660,33.788314,-84.388538,8,6:30-AM
2120225,2823845,199,121612,33.9635241,-84.3566034,499,129669,33.7801163,-84.4051327,12,8:30-AM
2120226,2823850,199,129194,33.9610508,-84.3561245,484,130633,33.7759784,-84.392667,2,3:30-AM
2120227,2824580,199,128633,33.9622693,-84.3601613,1133,123873,33.6565539,-84.4301562,8,6:30-AM
2120228,2822452,199,121612,33.9635241,-84.3566034,488,130344,33.7810106,-84.3898423,20,12:30-PM
2120229,2824124,199,121612,33.9635241,-84.3566034,368,122688,33.8037167,-84.3954357,19,12:00-PM
2120230,2824125,199,128633,33.9622693,-84.3601613,1323,93750,33.9235721,-84.340944,16,10:30-AM
2120231,2823595,199,121612,33.9635241,-84.3566034,1317,92949,33.930148,-84.3339016,10,7:30-AM
2120232,2823595,199,127740,33.9649372,-84.3547132,1317,90336,33.9301822,-84.3358656,31,6:00-PM
2120233,2823178,199,129678,33.9646467,-84.3540205,1112,134491,33.6777478,-84.4433227,5,5:00-AM
2120234,2824253,199,121612,33.9635241,-84.3566034,546,127126,33.7921191,-84.3847125,6,5:30-AM
2120235,2824254,199,121612,33.9635241,-84.3566034,1582,92193,33.7995988,-84.3298714,11,8:00-AM
2120236,2824054,199,127565,33.9657145,-84.3551121,238,126163,33.9174379,-84.3812149,8,6:30-AM
2120237,2824984,199,121612,33.9635241,-84.3566034,1301,88150,33.9462178,-84.3181187,15,10:00-AM
2120238,2824985,199,121612,33.9635241,-84.3566034,1580,92880,33.7931687,-84.309775,9,7:00-AM
2120239,2823013,199,122676,33.9617338,-84.3586517,311,123826,33.8626406,-84.4177974,6,5:30-AM
2120240,2823796,199,121612,33.9635241,-84.3566034,210,122673,33.9408776,-84.3594835,8,6:30-AM
2120241,2823610,199,121612,33.9635241,-84.3566034,287,132935,33.910707,-84.3562756,13,9:00-AM
2120242,2822807,199,121612,33.9635241,-84.3566034,1321,88648,33.9297283,-84.34173,10,7:30-AM
2120243,2823176,199,123001,33.9662933,-84.3534792,195,125434,33.9979436,-84.3488612,10,7:30-AM
2120244,2823177,199,121612,33.9635241,-84.3566034,908,129516,33.6834824,-84.3757491,10,7:30-AM
2120245,2823761,199,122414,33.9607013,-84.3590426,214,131226,33.9427992,-84.3694479,33,7:00-PM
2120246,2825132,199,121612,33.9635241,-84.3566034,2184,68803,33.9773388,-84.5530788,10,7:30-AM
2120247,2824915,199,121612,33.9635241,-84.3566034,511,129294,33.7921019,-84.3969241,8,6:30-AM
2120248,2825299,199,121612,33.9635241,-84.3566034,1514,94668,33.8001466,-84.2241739,9,7:00-AM
2120249,2825300,199,121612,33.9635241,-84.3566034,304,121515,33.8439617,-84.3787173,8,6:30-AM
