index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2600131,5390990,2142,67736,33.9387965,-84.586241,2275,61917,33.9706343,-84.5374964,13,9:00-AM
2600132,5387278,2142,64060,33.9489512,-84.578924,3397,57875,33.6216523,-84.4013791,7,6:00-AM
2600133,5387280,2142,64060,33.9489512,-84.578924,2312,70935,33.9278965,-84.5043465,8,6:30-AM
2600134,5389790,2142,67107,33.9451751,-84.5926938,2207,68149,33.9851794,-84.5540082,5,5:00-AM
2600135,5388258,2142,68896,33.9385669,-84.5907651,2197,64873,33.9526549,-84.5901076,9,7:00-AM
2600136,5390094,2142,64060,33.9489512,-84.578924,2212,63960,34.0120691,-84.4992686,21,1:00-PM
2600137,5390019,2142,64060,33.9489512,-84.578924,2200,66800,33.9890154,-84.5722026,5,5:00-AM
2600138,5390532,2142,64060,33.9489512,-84.578924,2337,64669,33.9072414,-84.4729211,12,8:30-AM
2600139,5389558,2142,64060,33.9489512,-84.578924,750,129268,33.7511771,-84.3919936,18,11:30-AM
2600140,5389127,2142,67736,33.9387965,-84.586241,2404,67331,33.8859309,-84.5395718,14,9:30-AM
2600141,5389990,2142,68418,33.9419364,-84.585387,2459,69948,33.8355801,-84.5693269,27,4:00-PM
2600142,5387974,2142,69095,33.9471348,-84.5726736,3467,57022,33.6340973,-84.3900163,5,5:00-AM
2600143,5390135,2142,64060,33.9489512,-84.578924,607,122209,33.7615815,-84.3831361,11,8:00-AM
2600144,5390274,2142,64486,33.94505,-84.585239,2142,64486,33.94505,-84.585239,7,6:00-AM
2600145,5388626,2142,64486,33.94505,-84.585239,762,122189,33.748499,-84.3997626,18,11:30-AM
2600146,5388627,2142,64060,33.9489512,-84.578924,2338,62415,33.9056965,-84.4802302,9,7:00-AM
2600147,5390169,2142,64060,33.9489512,-84.578924,2364,69518,33.8518287,-84.4828532,14,9:30-AM
2600148,5388985,2142,69095,33.9471348,-84.5726736,2316,61973,33.9200699,-84.4722414,6,5:30-AM
2600149,5390023,2142,64872,33.9396767,-84.591076,2399,63913,33.8934927,-84.5262422,7,6:00-AM
2600150,5389518,2142,64060,33.9489512,-84.578924,2202,61372,34.0081184,-84.5624312,9,7:00-AM
2600151,5389519,2142,69095,33.9471348,-84.5726736,2193,62397,33.9535905,-84.5492891,16,10:30-AM
2600152,5388880,2142,64060,33.9489512,-84.578924,817,133157,33.743482,-84.405348,10,7:30-AM
2600153,5387904,2142,68896,33.9385669,-84.5907651,319,131305,33.8414573,-84.4342078,17,11:00-AM
2600154,5390597,2142,64060,33.9489512,-84.578924,2553,147588,33.9102945,-84.2224097,5,5:00-AM
2600155,5389922,2142,68120,33.9369501,-84.5892299,3977,101841,33.703129,-84.6465157,11,8:00-AM
2600156,5389923,2142,71061,33.9338832,-84.5985835,2373,67209,33.8224911,-84.4830989,10,7:30-AM
2600157,5390204,2142,64486,33.94505,-84.585239,3962,101627,33.7782019,-84.6063293,13,9:00-AM
2600158,5390205,2142,70381,33.943886,-84.5894933,65,131662,34.0351492,-84.316678,8,6:30-AM
2600159,5390236,2142,64060,33.9489512,-84.578924,2171,61955,33.9436907,-84.5383792,11,8:00-AM
2600160,5390237,2142,64060,33.9489512,-84.578924,2127,70577,33.9407695,-84.646782,15,10:00-AM
2600161,5390473,2142,64060,33.9489512,-84.578924,2066,67079,33.948219,-84.6848524,12,8:30-AM
2600162,5387729,2142,71061,33.9338832,-84.5985835,142,133449,34.0521686,-84.3522985,8,6:30-AM
2600163,5387544,2142,64486,33.94505,-84.585239,667,126609,33.753631,-84.3820898,12,8:30-AM
2600164,5388560,2142,64486,33.94505,-84.585239,271,132052,33.9063451,-84.4249556,10,7:30-AM
2600165,5388561,2142,64060,33.9489512,-84.578924,2394,69433,33.8619906,-84.5081662,12,8:30-AM
2600166,5387914,2142,64060,33.9489512,-84.578924,197,133847,33.9963055,-84.3552999,9,7:00-AM
2600167,5387915,2142,65098,33.9482384,-84.5695866,2767,152392,33.9526888,-84.1149495,13,9:00-AM
2600168,5388174,2142,67736,33.9387965,-84.586241,3732,113436,33.4757131,-84.4434561,8,6:30-AM
2600169,5388175,2142,70375,33.9490101,-84.5810717,2127,66509,33.9296434,-84.6436871,10,7:30-AM
2600170,5389502,2142,64060,33.9489512,-84.578924,1418,93009,33.8880344,-84.2286066,8,6:30-AM
2600171,5389749,2142,66111,33.9384684,-84.5932358,2014,70124,34.024949,-84.6264421,6,5:30-AM
2600172,5389749,2142,70369,33.9457117,-84.5756341,2014,70124,34.024949,-84.6264421,31,6:00-PM
2600173,5389750,2142,64872,33.9396767,-84.591076,2188,64490,33.9697109,-84.5545501,9,7:00-AM
2600174,5390526,2142,65098,33.9482384,-84.5695866,1992,67080,34.02692,-84.5646655,8,6:30-AM
2600175,5389967,2142,67736,33.9387965,-84.586241,2154,61283,33.9320366,-84.5475204,10,7:30-AM
2600176,5387908,2142,66111,33.9384684,-84.5932358,210,122673,33.9408776,-84.3594835,12,8:30-AM
2600177,5387676,2142,68418,33.9419364,-84.585387,2152,70217,33.9388906,-84.5460278,9,7:00-AM
2600178,5387607,2142,64060,33.9489512,-84.578924,3848,101529,33.705875,-84.825412,15,10:00-AM
2600179,5387386,2142,64060,33.9489512,-84.578924,2328,70074,33.8818417,-84.4602476,9,7:00-AM
2600180,5387386,2142,67736,33.9387965,-84.586241,2328,70074,33.8818417,-84.4602476,27,4:00-PM
2600181,5390318,2142,64060,33.9489512,-84.578924,2336,66035,33.9009215,-84.4622689,18,11:30-AM
2600182,5387641,2142,67605,33.9346292,-84.5891609,2334,68482,33.8935683,-84.459896,14,9:30-AM
2600183,5389394,2142,67736,33.9387965,-84.586241,2239,67240,34.0593871,-84.4656617,10,7:30-AM
2600184,5387717,2142,64060,33.9489512,-84.578924,2164,62045,33.9135582,-84.5313307,21,1:00-PM
2600185,5389841,2142,64060,33.9489512,-84.578924,4106,53320,34.2134187,-84.5080895,14,9:30-AM
2600186,5387941,2142,67605,33.9346292,-84.5891609,2202,61372,34.0081184,-84.5624312,11,8:00-AM
2600187,5387942,2142,68418,33.9419364,-84.585387,2145,68363,33.9078063,-84.5887438,8,6:30-AM
