index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2280115,1718553,1160,124655,33.655129,-84.4963585,1178,132020,33.5737163,-84.4870458,10,7:30-AM
2280116,1718017,1160,124655,33.655129,-84.4963585,548,124133,33.7839153,-84.3870582,10,7:30-AM
2280117,1716193,1160,127591,33.6449017,-84.4934835,3316,167602,33.4514384,-84.1218716,9,7:00-AM
2280118,1716193,1160,134574,33.6459675,-84.493489,3316,168787,33.4441898,-84.1254185,34,7:30-PM
2280119,1716194,1160,134574,33.6459675,-84.493489,1043,126096,33.7591952,-84.5469006,11,8:00-AM
2280120,1719037,1160,134574,33.6459675,-84.493489,634,128690,33.7548788,-84.37095,17,11:00-AM
2280121,1717787,1160,134574,33.6459675,-84.493489,1160,134574,33.6459675,-84.493489,5,5:00-AM
2280122,1719003,1160,134574,33.6459675,-84.493489,750,129268,33.7511771,-84.3919936,9,7:00-AM
2280123,1719044,1160,134574,33.6459675,-84.493489,351,121802,33.8429243,-84.3591075,9,7:00-AM
2280124,1717262,1160,134574,33.6459675,-84.493489,727,127032,33.7677516,-84.3875708,5,5:00-AM
2280125,1718358,1160,134574,33.6459675,-84.493489,1133,131566,33.6571497,-84.4195936,14,9:30-AM
2280126,1716761,1160,134574,33.6459675,-84.493489,342,126915,33.8375643,-84.3758794,13,9:00-AM
2280127,1717024,1160,134574,33.6459675,-84.493489,1163,133957,33.6235938,-84.4981356,8,6:30-AM
2280128,1717025,1160,124804,33.6525239,-84.4956482,554,129175,33.7743374,-84.3854374,15,10:00-AM
2280129,1719021,1160,124655,33.655129,-84.4963585,914,123789,33.6545457,-84.3954379,10,7:30-AM
2280130,1716823,1160,134166,33.6440507,-84.4942806,1565,93833,33.8235938,-84.3458772,8,6:30-AM
2280131,1716525,1160,134574,33.6459675,-84.493489,850,129964,33.7382734,-84.3543407,4,4:30-AM
2280132,1718484,1160,133765,33.6495906,-84.4930856,718,127033,33.7654989,-84.3881602,9,7:00-AM
2280133,1716391,1160,134574,33.6459675,-84.493489,1137,133063,33.6627894,-84.432169,10,7:30-AM
2280134,1717209,1160,134574,33.6459675,-84.493489,554,129175,33.7743374,-84.3854374,12,8:30-AM
2280135,1717210,1160,134166,33.6440507,-84.4942806,2169,61282,33.9399103,-84.5426362,10,7:30-AM
2280136,1718874,1160,134574,33.6459675,-84.493489,368,128862,33.8088579,-84.4006594,5,5:00-AM
2280137,1718711,1160,134574,33.6459675,-84.493489,1410,89522,33.8989378,-84.2481794,6,5:30-AM
2280138,1716587,1160,134574,33.6459675,-84.493489,572,128677,33.7722268,-84.3660102,11,8:00-AM
2280139,1716590,1160,134574,33.6459675,-84.493489,680,126606,33.7538024,-84.3896345,10,7:30-AM
2280140,1717044,1160,134574,33.6459675,-84.493489,1152,125909,33.6419127,-84.4757039,9,7:00-AM
2280141,1718796,1160,134574,33.6459675,-84.493489,328,132286,33.8460081,-84.4106945,7,6:00-AM
2280142,1717249,1160,134574,33.6459675,-84.493489,367,131597,33.8093237,-84.395033,12,8:30-AM
2280143,1717252,1160,134574,33.6459675,-84.493489,491,131845,33.7731179,-84.3880825,10,7:30-AM
2280144,1716153,1160,134574,33.6459675,-84.493489,1564,88465,33.8270679,-84.3339208,8,6:30-AM
2280145,1717734,1160,134574,33.6459675,-84.493489,603,128417,33.7623613,-84.38195,20,12:30-PM
2280146,1716801,1160,134574,33.6459675,-84.493489,743,131127,33.7610689,-84.3949581,10,7:30-AM
2280147,1716802,1160,133135,33.6528744,-84.4959192,3157,168584,33.5243234,-84.227025,10,7:30-AM
2280148,1716113,1160,123943,33.644477,-84.4947565,975,134112,33.7479763,-84.415204,10,7:30-AM
2280149,1717206,1160,134166,33.6440507,-84.4942806,680,126606,33.7538024,-84.3896345,8,6:30-AM
2280150,1718334,1160,134574,33.6459675,-84.493489,2074,69560,33.884082,-84.6803386,11,8:00-AM
2280151,1715941,1160,134574,33.6459675,-84.493489,1157,125626,33.6174129,-84.4619128,11,8:00-AM
2280152,1715739,1160,134574,33.6459675,-84.493489,1131,133799,33.6595376,-84.4184155,16,10:30-AM
2280153,1718671,1160,134574,33.6459675,-84.493489,919,121599,33.6837424,-84.4095622,13,9:00-AM
