index,person-id,orig-taz,orig-block,orig-block-lat,orig-block-lon,dest-taz,dest-block,dest-block-lat,dest-block-lon,start-time-code,start-time
2140108,2840158,274,127766,33.8877467,-84.4356939,3460,58313,33.6093332,-84.3655934,12,8:30-AM
2140109,2840322,274,133342,33.8978989,-84.4324676,2406,69436,33.8740343,-84.5421627,13,9:00-AM
2140110,2840479,274,127766,33.8877467,-84.4356939,2321,70541,33.9099415,-84.4538393,11,8:00-AM
2140111,2840480,274,127766,33.8877467,-84.4356939,240,121973,33.9274782,-84.3766091,9,7:00-AM
2140112,2840481,274,127766,33.8877467,-84.4356939,2296,66841,33.975416,-84.4091085,8,6:30-AM
2140113,2840165,274,133342,33.8978989,-84.4324676,206,127940,33.9410873,-84.3509939,13,9:00-AM
2140114,2840166,274,127766,33.8877467,-84.4356939,3924,102140,33.7595582,-84.7249534,8,6:30-AM
2140115,2840152,274,133342,33.8978989,-84.4324676,695,133345,33.7581004,-84.3942983,11,8:00-AM
2140116,2840154,274,133342,33.8978989,-84.4324676,1317,92149,33.9212712,-84.3333364,12,8:30-AM
2140117,2840288,274,127766,33.8877467,-84.4356939,2517,148789,33.9564352,-84.2423986,12,8:30-AM
2140118,2840330,274,127766,33.8877467,-84.4356939,3446,56166,33.5743744,-84.4044255,10,7:30-AM
2140119,2840331,274,127766,33.8877467,-84.4356939,1133,132499,33.6498137,-84.437919,11,8:00-AM
2140120,2840422,274,127766,33.8877467,-84.4356939,2160,67809,33.9146092,-84.5500735,6,5:30-AM
2140121,2840045,274,127766,33.8877467,-84.4356939,2827,147240,33.9742922,-84.145426,8,6:30-AM
2140122,2840362,274,127766,33.8877467,-84.4356939,748,123312,33.7528042,-84.3920429,8,6:30-AM
2140123,2840430,274,133342,33.8978989,-84.4324676,1583,93992,33.792407,-84.3225419,14,9:30-AM
2140124,2840123,274,121865,33.8777739,-84.435523,2358,65538,33.8763202,-84.4620901,11,8:00-AM
2140125,2840355,274,127766,33.8877467,-84.4356939,703,126059,33.7603378,-84.3868121,11,8:00-AM
2140126,2840355,274,133342,33.8978989,-84.4324676,703,126059,33.7603378,-84.3868121,28,4:30-PM
2140127,2840064,274,127766,33.8877467,-84.4356939,248,121720,33.9142154,-84.3566677,21,1:00-PM
2140128,2840277,274,127766,33.8877467,-84.4356939,255,122179,33.9146005,-84.3776264,12,8:30-AM
2140129,2840532,274,127766,33.8877467,-84.4356939,2352,69540,33.8681793,-84.4803264,11,8:00-AM
2140130,2840533,274,127766,33.8877467,-84.4356939,328,122543,33.847074,-84.4259405,10,7:30-AM
2140131,2840312,274,127766,33.8877467,-84.4356939,3388,58378,33.6391466,-84.4509223,9,7:00-AM
2140132,2840313,274,127766,33.8877467,-84.4356939,2335,65112,33.8984605,-84.457013,10,7:30-AM
2140133,2840189,274,133342,33.8978989,-84.4324676,2338,62415,33.9056965,-84.4802302,11,8:00-AM
2140134,2840190,274,129836,33.8822976,-84.4277872,244,124314,33.9297093,-84.3509883,9,7:00-AM
2140135,2871051,275,131495,33.8940358,-84.41131,522,127769,33.8118038,-84.3746028,19,12:00-PM
2140136,2871600,275,124951,33.8840398,-84.4153694,1317,91280,33.9281983,-84.3318443,8,6:30-AM
2140137,2871601,275,129496,33.8885875,-84.4024445,2175,62506,33.9517217,-84.5456897,16,10:30-AM
2140138,2871224,275,124951,33.8840398,-84.4153694,1317,89093,33.9243064,-84.3333664,17,11:00-AM
2140139,2871314,275,129496,33.8885875,-84.4024445,2352,69540,33.8681793,-84.4803264,9,7:00-AM
2140140,2871020,275,129496,33.8885875,-84.4024445,262,122708,33.9099031,-84.3814173,9,7:00-AM
2140141,2871471,275,129496,33.8885875,-84.4024445,2313,66629,33.9198048,-84.4988356,12,8:30-AM
2140142,2871472,275,129496,33.8885875,-84.4024445,258,123451,33.9052546,-84.3585821,7,6:00-AM
2140143,2871570,275,129496,33.8885875,-84.4024445,490,131673,33.7718103,-84.3881292,9,7:00-AM
2140144,2871184,275,129496,33.8885875,-84.4024445,666,129588,33.7524718,-84.3853427,12,8:30-AM
2140145,2871185,275,124951,33.8840398,-84.4153694,2339,69359,33.9034265,-84.4939766,9,7:00-AM
2140146,2871145,275,129496,33.8885875,-84.4024445,1325,90218,33.9135984,-84.341791,14,9:30-AM
2140147,2871428,275,129496,33.8885875,-84.4024445,228,127934,33.9265115,-84.3873771,7,6:00-AM
2140148,2871429,275,124951,33.8840398,-84.4153694,303,130954,33.8478933,-84.3708327,13,9:00-AM
