Stop Id,Lat,Lon
105192,33.753399,-84.331616
908301,33.7173,-84.42503
105192,33.753399,-84.331616
105192,33.753399,-84.331616
105192,33.753399,-84.331616
105198,33.753443,-84.337573
908634,33.772647,-84.251607
105198,33.753443,-84.337573
105228,33.747447,-84.328539
105228,33.747447,-84.328539
134052,33.705515,-84.135234
105228,33.747447,-84.328539
902327,33.819005,-84.193778
105228,33.747447,-84.328539
105228,33.747447,-84.328539
105228,33.747447,-84.328539
105236,33.747545,-84.3358
105236,33.747545,-84.3358
129012,33.704363,-84.30834
105236,33.747545,-84.3358
211065,33.585073,-84.469175
105236,33.747545,-84.3358
908634,33.772647,-84.251607
105236,33.747545,-84.3358
105236,33.747545,-84.3358
105236,33.747545,-84.3358
105254,33.740017,-84.320694
105254,33.740017,-84.320694
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
182014,33.587319,-84.548837
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
908475,33.774699,-84.295417
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105264,33.740196,-84.313865
105339,33.747402,-84.32356
105339,33.747402,-84.32356
105339,33.747402,-84.32356
105339,33.747402,-84.32356
105349,33.739838,-84.326354
105349,33.739838,-84.326354
105474,33.740038,-84.345381
105474,33.740038,-84.345381
105474,33.740038,-84.345381
129012,33.704363,-84.30834
129012,33.704363,-84.30834
105474,33.740038,-84.345381
129012,33.704363,-84.30834
105474,33.740038,-84.345381
105474,33.740038,-84.345381
105474,33.740038,-84.345381
105474,33.740038,-84.345381
908704,33.736564,-84.413653
105474,33.740038,-84.345381
907907,33.754517,-84.469824
105474,33.740038,-84.345381
907913,33.771472,-84.387258
105474,33.740038,-84.345381
105474,33.740038,-84.345381
105474,33.740038,-84.345381
105572,33.74749,-84.313846
105572,33.74749,-84.313846
105572,33.74749,-84.313846
105572,33.74749,-84.313846
182014,33.587319,-84.548837
105572,33.74749,-84.313846
902327,33.819005,-84.193778
105572,33.74749,-84.313846
907907,33.754517,-84.469824
105572,33.74749,-84.313846
105572,33.74749,-84.313846
105572,33.74749,-84.313846
105572,33.74749,-84.313846
106022,33.73226,-84.299204
106054,33.73202,-84.293836
106054,33.73202,-84.293836
106054,33.73202,-84.293836
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
134052,33.705515,-84.135234
106096,33.737281,-84.287323
106096,33.737281,-84.287323
134052,33.705515,-84.135234
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
902562,33.834237,-84.271889
106096,33.737281,-84.287323
902327,33.819005,-84.193778
106096,33.737281,-84.287323
902562,33.834237,-84.271889
106096,33.737281,-84.287323
907907,33.754517,-84.469824
106096,33.737281,-84.287323
908634,33.772647,-84.251607
106096,33.737281,-84.287323
902327,33.819005,-84.193778
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
908629,33.70088,-84.428768
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
902327,33.819005,-84.193778
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
908634,33.772647,-84.251607
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106110,33.732321,-84.283587
106132,33.751533,-84.292219
106132,33.751533,-84.292219
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
907844,33.650282,-84.448612
106136,33.727925,-84.280155
907844,33.650282,-84.448612
106136,33.727925,-84.280155
212171,33.571945,-84.354724
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
908958,33.756613,-84.403902
106136,33.727925,-84.280155
908634,33.772647,-84.251607
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
134052,33.705515,-84.135234
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
129012,33.704363,-84.30834
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
908634,33.772647,-84.251607
106168,33.747039,-84.291395
908634,33.772647,-84.251607
106168,33.747039,-84.291395
106168,33.747039,-84.291395
907775,33.823501,-84.369313
907775,33.823501,-84.369313
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106172,33.747136,-84.28609
106194,33.739902,-84.299225
106206,33.739073,-84.293811
106206,33.739073,-84.293811
106226,33.738496,-84.280182
106226,33.738496,-84.280182
908628,33.677424,-84.440542
106226,33.738496,-84.280182
106226,33.738496,-84.280182
106226,33.738496,-84.280182
106226,33.738496,-84.280182
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106312,33.734315,-84.309812
106342,33.728568,-84.308802
106342,33.728568,-84.308802
106342,33.728568,-84.308802
106412,33.747239,-84.30507
106440,33.748244,-84.280274
106440,33.748244,-84.280274
106440,33.748244,-84.280274
908374,33.781247,-84.386342
106440,33.748244,-84.280274
106440,33.748244,-84.280274
902327,33.819005,-84.193778
106440,33.748244,-84.280274
106440,33.748244,-84.280274
106440,33.748244,-84.280274
106440,33.748244,-84.280274
106440,33.748244,-84.280274
107044,33.73175,-84.272079
107074,33.748207,-84.2509
107074,33.748207,-84.2509
107074,33.748207,-84.2509
107074,33.748207,-84.2509
107074,33.748207,-84.2509
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107082,33.744122,-84.253112
908475,33.774699,-84.295417
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107082,33.744122,-84.253112
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
908437,33.757451,-84.352762
908437,33.757451,-84.352762
107094,33.7388,-84.252083
908301,33.7173,-84.42503
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
134052,33.705515,-84.135234
107094,33.7388,-84.252083
134052,33.705515,-84.135234
107094,33.7388,-84.252083
107094,33.7388,-84.252083
134052,33.705515,-84.135234
134052,33.705515,-84.135234
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
908628,33.677424,-84.440542
908628,33.677424,-84.440542
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
212171,33.571945,-84.354724
107094,33.7388,-84.252083
902327,33.819005,-84.193778
107094,33.7388,-84.252083
107094,33.7388,-84.252083
908438,33.775554,-84.281487
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107102,33.734612,-84.251907
902327,33.819005,-84.193778
107102,33.734612,-84.251907
107112,33.728802,-84.251961
107112,33.728802,-84.251961
107112,33.728802,-84.251961
107112,33.728802,-84.251961
107150,33.737878,-84.246042
107162,33.738092,-84.259041
107162,33.738092,-84.259041
107162,33.738092,-84.259041
107162,33.738092,-84.259041
107162,33.738092,-84.259041
107162,33.738092,-84.259041
908628,33.677424,-84.440542
107162,33.738092,-84.259041
907844,33.650282,-84.448612
107162,33.738092,-84.259041
107162,33.738092,-84.259041
107170,33.738221,-84.26665
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
134052,33.705515,-84.135234
107174,33.738413,-84.273747
107174,33.738413,-84.273747
908628,33.677424,-84.440542
908628,33.677424,-84.440542
107174,33.738413,-84.273747
907775,33.823501,-84.369313
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107240,33.749856,-84.263825
107240,33.749856,-84.263825
134052,33.705515,-84.135234
107240,33.749856,-84.263825
107240,33.749856,-84.263825
107240,33.749856,-84.263825
107250,33.744949,-84.260264
107250,33.744949,-84.260264
107250,33.744949,-84.260264
107267,33.732334,-84.244522
134052,33.705515,-84.135234
107267,33.732334,-84.244522
107267,33.732334,-84.244522
908438,33.775554,-84.281487
107306,33.750649,-84.274663
107306,33.750649,-84.274663
107306,33.750649,-84.274663
169041,33.666336,-84.245115
107306,33.750649,-84.274663
212171,33.571945,-84.354724
107306,33.750649,-84.274663
908437,33.757451,-84.352762
107306,33.750649,-84.274663
120068,33.706005,-84.506485
107306,33.750649,-84.274663
107306,33.750649,-84.274663
107306,33.750649,-84.274663
107334,33.75393,-84.250222
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908436,33.749951,-84.375675
908436,33.749951,-84.375675
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908436,33.749951,-84.375675
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908437,33.757451,-84.352762
908437,33.757451,-84.352762
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908436,33.749951,-84.375675
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908628,33.677424,-84.440542
908628,33.677424,-84.440542
107346,33.754236,-84.268627
908629,33.70088,-84.428768
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
907844,33.650282,-84.448612
107346,33.754236,-84.268627
907844,33.650282,-84.448612
107346,33.754236,-84.268627
134052,33.705515,-84.135234
107346,33.754236,-84.268627
182014,33.587319,-84.548837
107346,33.754236,-84.268627
902327,33.819005,-84.193778
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908628,33.677424,-84.440542
107346,33.754236,-84.268627
129012,33.704363,-84.30834
107346,33.754236,-84.268627
107346,33.754236,-84.268627
906369,33.789669,-84.387414
107346,33.754236,-84.268627
907906,33.753247,-84.445568
107346,33.754236,-84.268627
107346,33.754236,-84.268627
907907,33.754517,-84.469824
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908963,33.756478,-84.41723
908963,33.756478,-84.41723
107346,33.754236,-84.268627
107346,33.754236,-84.268627
908436,33.749951,-84.375675
908436,33.749951,-84.375675
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
907960,33.772159,-84.428873
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
907913,33.771472,-84.387258
107346,33.754236,-84.268627
908186,33.860329,-84.339245
107346,33.754236,-84.268627
908438,33.775554,-84.281487
107346,33.754236,-84.268627
107346,33.754236,-84.268627
902327,33.819005,-84.193778
107346,33.754236,-84.268627
107346,33.754236,-84.268627
902327,33.819005,-84.193778
902327,33.819005,-84.193778
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
908628,33.677424,-84.440542
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108010,33.737149,-84.229359
908566,33.765241,-84.312937
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
908437,33.757451,-84.352762
108010,33.737149,-84.229359
108010,33.737149,-84.229359
907844,33.650282,-84.448612
108010,33.737149,-84.229359
907844,33.650282,-84.448612
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
907907,33.754517,-84.469824
