stop_id,stop_lat,stop_lon
212353,33.6162,-84.352853
900789,33.750368,-84.550913
903998,33.798501,-84.307112
211457,33.745825,-84.406087
153122,33.67356,-84.277547
191086,33.568941,-84.556442
902780,34.054726,-84.277286
902643,34.081,-84.261262
122128,33.700657,-84.454743
213215,33.848244,-84.200967
902961,33.936055,-84.379108
900293,33.848369,-84.244734
144014,33.684635,-84.506342
904428,33.773975,-84.358505
902915,33.735796,-84.510254
122250,33.721316,-84.455549
193016,33.57149,-84.490625
212803,33.704673,-84.355709
212724,33.63989,-84.373834
900800,33.769176,-84.472037
212125,33.589959,-84.408909
212346,33.613997,-84.448479
905408,33.849614,-84.377089
212152,33.58183,-84.378538
900044,33.820585,-84.363316
150208,34.057356,-84.269292
129050,33.713869,-84.304763
905744,33.900208,-84.380478
902713,33.981056,-84.350434
906321,33.985492,-84.350498
901328,33.749328,-84.474782
900403,33.856091,-84.296135
905142,33.777245,-84.408516
905722,33.913719,-84.299101
213199,33.599497,-84.337646
903606,33.795366,-84.262882
158156,33.662837,-84.415665
904180,33.785697,-84.237946
901233,34.069716,-84.258924
115160,33.727117,-84.39295
133138,33.714051,-84.123979
107162,33.738092,-84.259041
905252,33.845733,-84.325659
210199,33.665902,-84.472679
118040,33.710708,-84.591185
108022,33.736821,-84.222632
105572,33.74749,-84.313846
902653,34.061055,-84.289146
902140,33.808166,-84.364993
903244,33.760242,-84.189991
901196,33.754448,-84.48175
159008,33.666538,-84.392387
903305,33.759918,-84.2416
210602,33.673224,-84.38314
130158,33.700098,-84.251501
211238,33.929021,-84.295337
212156,33.57784,-84.389448
904204,33.808218,-84.170679
183026,33.607414,-84.53043
113116,33.738,-84.420632
906185,33.875217,-84.252687
153056,33.694227,-84.271929
901355,33.763241,-84.411346
903832,33.807035,-84.183257
212080,33.618088,-84.357553
905580,33.873007,-84.381089
107240,33.749856,-84.263825
901190,33.749951,-84.455194
902984,33.999743,-84.350622
164002,33.651716,-84.513334
210129,33.69721,-84.17307
191046,33.57718,-84.55984
901636,33.817982,-84.267352
182038,33.581593,-84.551349
211556,33.62858,-84.472098
210620,33.725607,-84.401578
210382,33.843243,-84.244042
139010,33.70275,-84.376622
906195,33.843235,-84.314601
105186,33.753239,-84.325806
125046,33.719056,-84.384956
900131,33.693654,-84.095972
211059,33.55673,-84.467073
903640,33.759833,-84.539448
903793,33.807681,-84.268436
150162,34.062669,-84.265402
213075,33.767953,-84.404903
148072,33.69035,-84.408357
906134,33.852543,-84.318105
905544,33.885533,-84.247842
210071,33.777007,-84.192609
127040,33.72664,-84.357185
212713,33.648136,-84.335613
906332,33.929308,-84.37919
211314,33.721551,-84.3149
902139,33.785774,-84.427847
210107,33.633143,-84.532209
105474,33.740038,-84.345381
159128,33.681074,-84.384732
130108,33.710004,-84.247613
212850,33.687909,-84.347143
901810,33.810603,-84.370709
906271,33.92793,-84.272718
113044,33.732205,-84.424288
212875,33.771043,-84.282305
211337,33.562972,-84.584469
903347,33.726792,-84.517754
902196,33.828721,-84.250096
122304,33.722427,-84.437501
906260,33.906577,-84.254553
106342,33.728568,-84.308802
211995,33.903095,-84.239558
146292,33.678774,-84.465904
212479,33.534364,-84.364142
906295,34.065865,-84.319
117121,33.747561,-84.34916
184090,33.601836,-84.49989
129192,33.726246,-84.292436
903042,33.926224,-84.333036
212576,33.564382,-84.344343
211339,33.659056,-84.429505
900900,33.753751,-84.433436
902581,33.78645,-84.381713
213121,33.858409,-84.183719
166094,33.65934,-84.43914
901339,33.857529,-84.205296
902578,33.800296,-84.411267
903840,33.755451,-84.499831
212579,33.588225,-84.338024
213226,33.643641,-84.455517
905309,33.86861,-84.283438
146406,33.683074,-84.44178
149045,33.698895,-84.392884
904101,33.786599,-84.218066
900139,33.744294,-84.438804
212777,33.677015,-84.307542
213182,33.562019,-84.337575
902446,33.818814,-84.226659
118018,33.715015,-84.590645
116128,33.733634,-84.373566
108124,33.727219,-84.213844
171010,33.705439,-84.280863
128036,33.714801,-84.320594
150022,33.688788,-84.36978
902949,34.050212,-84.281017
902787,34.035876,-84.342867
212699,33.592215,-84.294282
102316,33.75352,-84.381276
903960,33.790347,-84.306462
900278,33.849732,-84.258653
131078,33.724026,-84.234085
212671,33.60755,-84.381095
212918,33.591072,-84.427635
212577,33.580364,-84.34016
904502,33.759586,-84.443686
212898,33.713646,-84.310435
212041,33.689335,-84.414468
901378,33.729825,-84.572665
901216,33.758333,-84.262862
132012,33.711491,-84.193306
905861,33.776997,-84.463348
146266,33.690502,-84.465208
904143,33.812687,-84.30675
148092,33.655399,-84.39965
210075,33.786597,-84.195757
176230,33.612578,-84.500261
901685,33.797324,-84.427144
144068,33.680822,-84.537744
149064,33.688671,-84.390462
212750,33.563542,-84.325136
210103,33.628031,-84.527354
109030,33.737607,-84.19411
900666,33.82846,-84.387532
106440,33.748244,-84.280274
212157,33.575742,-84.394696
107082,33.744122,-84.253112
210122,33.700205,-84.163504
107250,33.744949,-84.260264
212786,33.660847,-84.303137
902805,33.941174,-84.270802
190021,33.569705,-84.562351
904090,33.803948,-84.239013
211405,33.69696,-84.373728
210061,33.75208,-84.219916
154018,33.693469,-84.253002
903219,34.06095,-84.242611
212668,33.598044,-84.378365
903308,33.72492,-84.57088
146254,33.694764,-84.457253
905867,33.891457,-84.284859
902978,34.092248,-84.284312
212773,33.593112,-84.301898
213119,33.624685,-84.397832
134064,33.718349,-84.108276
212805,33.700673,-84.350993
103083,33.745528,-84.379248
212884,34.069596,-84.29346
905968,33.92241,-84.28113
144054,33.692036,-84.534331
902801,34.044106,-84.299527
906210,33.90099,-84.250789
212410,33.518147,-84.415021
901074,33.764097,-84.366453
107306,33.750649,-84.274663
212207,33.669525,-84.367673
904968,33.771275,-84.394047
212485,33.553482,-84.359098
105236,33.747545,-84.3358
903665,33.773282,-84.473467
146122,33.675112,-84.45074
210321,33.705814,-84.121924
901930,33.800256,-84.462218
166078,33.667483,-84.444567
902866,33.949857,-84.33646
211462,33.70227,-84.089156
110008,33.749,-84.14908
212192,33.658005,-84.286124
905879,33.875918,-84.274582
900501,33.852226,-84.254156
902602,33.796426,-84.486118
902456,33.795818,-84.387745
212159,33.574262,-84.399326
905275,33.8602,-84.200077
118006,33.724327,-84.577538
144092,33.693146,-84.518984
132122,33.705001,-84.182192
213209,33.557128,-84.300835
133066,33.721937,-84.161666
212752,33.561554,-84.317621
166166,33.659952,-84.455414
120068,33.706005,-84.506485
900081,33.837361,-84.420362
211725,33.671535,-84.514315
102252,33.7416,-84.387733
127046,33.715202,-84.349396
902439,33.817704,-84.216977
212032,33.917658,-84.303795
900356,33.850159,-84.219543
903657,33.789864,-84.252419
903103,34.028401,-84.357669
212852,33.640974,-84.405023
213202,33.573264,-84.338249
212200,33.659807,-84.355474
211073,33.608788,-84.46299
901546,33.82222,-84.31628
212016,33.763451,-84.403583
121162,33.719827,-84.486386
213090,33.755326,-84.50543
210978,33.802226,-84.43631
211397,33.730511,-84.330234
167008,33.654653,-84.3563
210987,33.702693,-84.287677
902095,33.825071,-84.290447
902374,33.772942,-84.442282
902690,33.957865,-84.301975
901420,33.750122,-84.501689
107112,33.728802,-84.251961
903584,33.785746,-84.243188
904444,33.782372,-84.343407
210743,34.104192,-84.248717
211144,33.601007,-84.46443
121134,33.698248,-84.496488
904917,33.771242,-84.381984
105339,33.747402,-84.32356
210596,33.722086,-84.393207
901399,33.755086,-84.458279
212004,33.863821,-84.445009
213381,33.626026,-84.578584
900123,33.880217,-84.460703
151008,33.697521,-84.355402
137028,33.672787,-84.408485
211426,33.658972,-84.422827
213426,33.802031,-84.480714
129012,33.704363,-84.30834
902422,33.789335,-84.376277
902683,33.946366,-84.302981
211736,33.775367,-84.162316
901562,33.805911,-84.463229
210138,33.725416,-84.417846
210113,33.6484,-84.520817
905751,33.853765,-84.430901
903520,33.754799,-84.545896
900508,33.846488,-84.251636
106206,33.739073,-84.293811
106194,33.739902,-84.299225
902617,33.842332,-84.233226
105075,33.73999,-84.33256
900696,33.741692,-84.563446
904333,33.773163,-84.403484
100090,33.742262,-84.428855
158314,33.68118,-84.402881
108080,33.747195,-84.222292
211871,33.690968,-84.471846
210001,33.780879,-84.161423
122240,33.723175,-84.45027
124054,33.716171,-84.408058
900098,33.840891,-84.321425
904704,33.781767,-84.363428
904178,33.810634,-84.291672
133078,33.713823,-84.165562
903882,33.800761,-84.266342
129226,33.722401,-84.27726
905375,33.91108,-84.26247
176060,33.624393,-84.466248
901803,33.813256,-84.439754
175014,33.621288,-84.505638
153098,33.673611,-84.270618
901692,33.808149,-84.375277
175022,33.612418,-84.520195
192002,33.580326,-84.502921
904526,33.776691,-84.347496
149020,33.689903,-84.396101
213210,33.858281,-84.188933
905017,33.781454,-84.399218
117014,33.734098,-84.349373
904882,33.779841,-84.369321
903614,33.79097,-84.30139
900124,33.876973,-84.456331
906263,33.868447,-84.334892
905777,33.885597,-84.255722
905954,33.89745,-84.302744
212173,33.572739,-84.363304
212481,33.545224,-84.368712
113148,33.728551,-84.427152
105349,33.739838,-84.326354
900196,33.733895,-84.453113
903945,33.77017,-84.456522
212767,33.574973,-84.303649
212953,33.59179,-84.481468
102222,33.743098,-84.398064
129298,33.70617,-84.29668
100054,33.753443,-84.428174
105468,33.74014,-84.33985
212512,33.507192,-84.354906
210069,33.772346,-84.19415
212415,33.534351,-84.418769
903284,33.764138,-84.377445
211964,33.579955,-84.487389
906041,33.79017,-84.18091
183038,33.584227,-84.510102
905910,33.776682,-84.452226
130032,33.723743,-84.259303
901230,33.781751,-84.380535
212656,33.556289,-84.370558
159382,33.656252,-84.386809
184061,33.582292,-84.491918
212923,33.763663,-84.456261
114080,33.737141,-84.408295
213207,33.552732,-84.300966
159344,33.663052,-84.385826
902864,33.94609,-84.334411
210348,33.732205,-84.112998
128104,33.718739,-84.33728
115082,33.736542,-84.38781
213018,33.524948,-84.354652
153013,33.697477,-84.296715
905535,33.86891,-84.299769
153007,33.691663,-84.282826
158350,33.677058,-84.408427
146378,33.685512,-84.44772
904104,33.78911,-84.185736
212086,33.628643,-84.355886
212039,33.653907,-84.503361
213034,33.807315,-84.471466
154032,33.67436,-84.249636
901092,33.768164,-84.410002
212433,33.542282,-84.396379
158044,33.669893,-84.423927
129124,33.719534,-84.298894
169041,33.666336,-84.245115
212405,33.518215,-84.395457
184102,33.590626,-84.500342
212717,33.644626,-84.344254
213201,33.558572,-84.31388
212883,34.098389,-84.271545
901757,33.831619,-84.368001
901541,33.826413,-84.32487
901056,33.74735,-84.434525
212443,33.610751,-84.316716
212881,34.100471,-84.264631
212337,33.616186,-84.452802
106020,33.731719,-84.277023
902392,33.77739,-84.384425
900933,33.76255,-84.217053
122214,33.714741,-84.451985
212527,33.570112,-84.342902
900443,33.867045,-84.289679
213230,33.627175,-84.292771
212813,33.615594,-84.403814
903336,33.759832,-84.394827
210891,33.696921,-84.380409
212360,33.61852,-84.393214
100061,33.747532,-84.426611
136048,33.710172,-84.418197
108128,33.731342,-84.21373
211894,33.648677,-84.251604
902244,33.799317,-84.475552
905263,33.905083,-84.271285
900252,33.867443,-84.250397
121138,33.720106,-84.471542
118052,33.725821,-84.582613
904711,33.775625,-84.426094
902483,33.792711,-84.495357
144108,33.695354,-84.523788
902175,33.81022,-84.33459
213181,33.834289,-84.20828
904582,33.779119,-84.296802
904905,33.763279,-84.279067
903715,33.756061,-84.493038
903137,33.90785,-84.438083
211703,33.64325,-84.52215
210300,33.81061,-84.4775
145096,33.685271,-84.468012
103095,33.746812,-84.36802
212742,33.640774,-84.354338
210136,33.718175,-84.417968
212502,33.632524,-84.389145
210059,33.758886,-84.222516
211651,33.890955,-84.322763
140106,33.708984,-84.349388
166156,33.65509,-84.45404
900026,33.692973,-84.357779
210147,33.586609,-84.479331
212847,33.75085,-84.516953
149035,33.694454,-84.390141
903571,33.782077,-84.474171
901526,33.822827,-84.262994
901272,33.76878,-84.354698
901689,33.808485,-84.435925
129094,33.697514,-84.302204
904227,33.772374,-84.507676
212181,33.666042,-84.28056
138034,33.709938,-84.393565
213339,33.694533,-84.083455
212413,33.521964,-84.423112
213448,33.641894,-84.501099
212711,33.644332,-84.325288
213053,33.555965,-84.502336
122144,33.703577,-84.444992
212008,34.013949,-84.362997
211602,33.893515,-84.330342
128052,33.722777,-84.331939
212495,33.640185,-84.39358
212424,33.539933,-84.38573
903351,33.738826,-84.446448
109042,33.74792,-84.196685
101042,33.749192,-84.410651
905509,33.885612,-84.315807
555300,33.771776,-84.552421
211056,33.559206,-84.508329
212488,33.550261,-84.347972
130126,33.723534,-84.251343
905483,33.92347,-84.306676
211988,33.709043,-84.302146
211881,33.707761,-84.228504
211018,33.606545,-84.499575
901572,33.788616,-84.331497
902364,33.772189,-84.327485
107074,33.748207,-84.2509
120090,33.69685,-84.535397
213095,33.728894,-84.480383
213125,34.105609,-84.26965
902635,34.042633,-84.327472
132032,33.723975,-84.17317
901652,33.815454,-84.317891
906338,34.055408,-84.329323
905575,33.848972,-84.330568
107170,33.738221,-84.26665
901701,33.836425,-84.325245
212489,33.554864,-84.346824
212392,33.518023,-84.387144
901996,33.814677,-84.236401
210608,33.652268,-84.380693
901905,33.793247,-84.372777
210196,33.663792,-84.477496
212748,34.073533,-84.291254
900845,33.791061,-84.394768
212217,33.612257,-84.28568
210164,33.900824,-84.299563
134106,33.726543,-84.110742
122224,33.717459,-84.44673
211182,33.675302,-84.504148
901001,33.751932,-84.462116
107044,33.73175,-84.272079
212196,33.65071,-84.357892
108114,33.729675,-84.238319
100080,33.742287,-84.423462
903691,33.785229,-84.461322
210325,33.701181,-84.184328
159050,33.658039,-84.380882
901359,33.767339,-84.361138
213483,33.586601,-84.528073
158166,33.674332,-84.418755
211600,33.80526,-84.188753
900016,33.929087,-84.340805
905418,33.876157,-84.288632
106132,33.751533,-84.292219
213285,33.967612,-84.260308
212770,33.582082,-84.303289
210019,33.730439,-84.167278
906129,33.887171,-84.225222
902351,33.771311,-84.436038
210966,33.874994,-84.294236
902563,33.840839,-84.264255
903953,33.779522,-84.47956
116124,33.730207,-84.370413
903720,33.758928,-84.519528
212518,33.537878,-84.351145
121026,33.70268,-84.469326
107102,33.734612,-84.251907
131156,33.710993,-84.209931
129214,33.723228,-84.30777
901683,33.792049,-84.426963
905266,33.908902,-84.26686
213255,33.849186,-84.195175
211343,33.731557,-84.257167
146024,33.674217,-84.433478
902572,33.792874,-84.481239
212666,33.591688,-84.376787
903016,33.933403,-84.295131
903722,33.800034,-84.25724
146282,33.684865,-84.45818
905471,33.873942,-84.330221
905763,33.86753,-84.381151
902760,33.90962,-84.297065
212516,33.513799,-84.361021
213505,33.584159,-84.539971
902061,33.791901,-84.314616
212238,33.578727,-84.415383
212419,33.551062,-84.41443
905432,33.793691,-84.29094
132118,33.709314,-84.173753
211568,33.573681,-84.567628
