alight_stop_id
908704
122372
122387
908963
126022
210402
908963
900684
908704
901037
908963
908963
908704
908963
908963
908963
908704
120032
908963
129298
908963
908704
908963
908963
908963
908963
908963
100014
908704
144950
908704
184062
908963
902763
907906
903665
908704
908704
908963
908963
908704
908704
907906
130090
908958
908958
908958
908958
908958
907843
183026
908958
908958
908958
140008
907843
149042
907843
907843
212041
212041
907843
905154
907843
907843
907843
907843
908618
107346
115160
138004
139054
212207
907843
212353
908618
908618
902699
902699
908618
905309
908618
138004
907843
907843
212353
212353
908976
123024
908436
128130
210596
908436
212201
908976
908976
900247
900247
907842
907842
901554
901554
907842
907842
902264
902264
907842
902841
907842
905465
908436
908436
908436
906042
906042
906042
907842
908976
908976
908976
907842
908436
908436
908436
908976
908976
907842
908976
125126
138040
908618
151090
900031
907843
908436
105572
908436
108004
908436
130090
908436
130112
908976
145068
908436
211524
908976
211997
908436
212228
908436
908436
900880
900880
908436
902568
908436
908436
908436
908436
908436
908436
908436
908436
107346
908436
900139
908436
908436
908436
908436
908436
908436
908436
908436
107346
107346
908436
113116
908436
146288
908976
212152
908436
901058
908436
901409
908436
908436
908436
905252
905252
905252
908436
905970
908436
906162
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
129012
107094
212088
908437
908566
908437
908437
211524
908566
903506
908476
908476
908476
908566
908476
908566
908476
908476
122372
908476
908476
908476
908476
903358
908476
106440
908566
210348
908566
906042
908566
908566
908566
117121
908437
153108
908976
211144
908437
901409
908437
908437
908437
908566
908566
106096
106110
106342
107094
107094
108004
108010
117120
128036
908976
191046
212864
901100
908566
901560
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
107346
107346
107346
130090
908437
908437
130090
908437
908437
153108
153108
908437
212228
212619
212803
212864
908437
900175
908437
900244
908437
904968
908437
908437
908437
105186
117121
117121
908976
900069
908566
901610
908566
902244
908566
908566
908566
908566
129012
106110
129294
129012
105474
106136
106136
107174
107174
108004
108004
108004
108004
117120
127046
127046
129012
129192
130090
130090
130096
908475
134003
153044
908475
210117
211898
212217
212228
212803
212803
212803
908475
900501
908475
901895
908475
902478
908475
903868
908475
904180
908475
906088
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
106054
106096
106096
106136
106168
106168
106168
106312
107094
107094
107346
108004
108004
130084
130090
130090
130090
130090
130090
130096
130096
130096
130096
130096
130096
130096
130112
908475
148028
153028
153044
153044
153044
153122
908475
211482
211891
212193
212228
212871
212871
908475
903358
905789
905789
905789
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
106096
106096
106096
106096
106110
107162
107250
129294
130084
130084
130090
130090
130090
130090
130096
130096
130096
131156
131156
153028
153098
153122
153122
153122
153122
154004
908475
211221
908475
212113
908976
212168
212181
212193
212193
212228
212228
212228
212699
212864
908475
901092
908475
904090
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
908475
106110
106136
107346
107346
130090
130096
908475
134088
153122
154004
908475
212193
212228
901409
908475
903503
908475
903506
908475
908475
905447
905447
908475
908475
908475
908475
908475
908475
908475
908475
908475
107346
108150
128074
908566
140008
908475
148048
903425
908475
908475
908475
105572
106226
106342
106342
107112
107174
129094
131020
153011
153028
153028
210131
212864
212864
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
908566
212973
908566
129012
908566
106168
107094
908475
901716
903503
908634
906088
908475
908475
908475
908475
908475
908475
107094
107346
904471
908634
908634
107094
107094
904574
908634
905789
908634
908634
908634
908634
908634
105474
106110
106194
107082
107102
107162
107170
107174
107174
107250
107267
107346
107346
108004
108004
108004
108010
108010
908634
908634
117120
117120
908634
122312
130090
130112
130169
131020
131050
131078
908634
133029
908634
133095
908634
908634
133148
133148
153098
153108
153108
908634
908634
159042
159042
212192
212228
212864
908976
213202
908634
901895
903358
908634
905554
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
906040
908634
908634
908634
908634
908634
108004
105264
105264
106136
106194
129214
908634
149042
908634
212124
908634
908634
108010
107094
108010
108150
117120
908634
133095
908475
908475
148092
148092
908475
900451
908475
908475
908475
908475
908475
132116
908634
133022
908634
908634
908634
107094
107094
212827
908634
133022
210346
908634
905554
106440
210353
169041
211889
908976
212176
908634
902913
908634
903347
908634
908634
908634
901058
908634
908634
104068
104068
105228
105264
105572
106096
106096
106096
106096
106096
106136
106136
106226
106440
106440
107074
107082
107094
107094
107094
107094
107094
107094
107094
108004
108004
108010
108010
108010
108088
108094
109012
908634
115130
908634
908634
117121
117121
130084
130090
130090
130090
130090
130096
130112
130112
130112
130112
130126
130158
130158
131020
132116
132116
908634
140008
908634
908634
146110
146110
908634
148072
153028
153108
153108
153122
908634
165048
908634
176048
908634
210346
908976
211055
908634
211482
211898
211898
212228
908634
212231
908634
212353
212864
908634
900079
908634
900175
900840
908634
900892
908634
908634
900900
900900
908634
908634
901037
901037
901058
901058
901058
901058
901112
901216
901409
901409
901409
901895
908634
902084
902478
902478
903301
903333
903333
903333
903333
903506
904180
908634
905047
908634
905304
908634
905554
905796
908634
906041
908634
908634
906042
906042
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
908634
105264
106096
106096
106136
107094
107094
107094
108010
108094
128130
134003
908515
149042
153108
212086
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
105075
105264
107150
107174
108094
108094
908515
117120
131166
908515
184036
908515
193016
211898
908515
908515
900738
900738
903358
903358
903425
908515
905554
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
132026
133050
908515
211907
908515
900403
908515
908515
908515
908515
107346
108080
908515
107174
108010
108150
131166
133095
908515
134016
908515
134088
908515
211378
211898
211898
908515
908515
908515
908515
908515
908515
908515
908515
908515
131050
908515
903818
131166
908515
133022
211898
908515
900684
109020
211898
107174
908515
114236
908515
129214
908515
211497
211889
212228
903333
903425
904092
908515
908515
908515
908515
908515
908515
908515
908515
908515
908515
908634
908515
908515
107174
109018
109018
132026
132026
134001
901112
903503
908515
908515
908515
908515
908515
908515
908515
908515
130090
133148
134001
903425
908515
905789
908515
908515
908515
140008
908515
211401
211710
908515
212115
908515
908515
904512
904512
908515
908515
908515
908515
908515
908515
908515
908515
908515
130112
908515
908515
908515
131166
908515
213339
908515
111008
111008
111008
134052
134052
134052
134052
134052
134052
134052
134052
134088
908515
900181
908515
908515
133148
134064
134064
134088
134088
210346
210348
211710
211710
211710
134052
901112
903425
903425
904204
134052
134052
134052
134052
134052
134052
134052
134052
134052
134052
134052
900175
908704
122304
908704
146282
908704
904480
908704
908704
908704
908704
908704
908704
908704
908704
120024
908704
120032
908704
121174
908704
122042
122250
122250
122304
122387
122387
908704
137044
908704
145114
908704
908704
193016
193016
900175
900175
900175
900181
900247
908704
900861
908704
903818
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
120024
908704
120032
908704
121162
908704
122042
122250
122250
908704
193002
900175
900175
900175
900175
900181
900181
900247
900247
908704
900861
908704
905047
908704
908704
908704
908704
908704
908704
908704
122034
908301
146254
908301
146282
908301
908301
124093
137044
908704
148042
908704
148048
908704
158310
908704
158350
908704
901554
908704
908704
908704
108094
908704
109020
908704
122224
124054
124093
124093
125126
137028
137044
137044
137074
137074
908704
146110
908704
908704
908704
148048
148048
148048
148072
908704
148092
158310
158310
158310
158310
908704
211881
908704
212176
212207
900175
908704
900542
903299
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
908704
102222
124093
126022
126120
907843
127046
140008
140008
908976
908976
908976
151060
151060
151060
151144
151144
908704
158309
210402
210402
213326
213326
213349
907843
900637
907843
901227
908958
905154
907843
907843
907843
907843
907843
907843
907843
907843
907843
907843
908704
907843
907843
907843
908958
907843
907843
907843
907843
907843
907843
908704
908704
908704
908704
908704
908704
908618
108010
126097
907843
212353
907843
900069
908618
908618
908618
908618
123024
908436
908436
152024
152024
211401
908436
212951
908618
901685
908618
908618
908436
908618
908618
908618
908618
908618
908618
107082
125126
908618
131020
210596
907843
907843
211055
211055
907843
212157
907843
907843
212353
212353
908618
212864
908976
908976
213081
213081
908976
908976
908976
908976
908618
908704
908704
908704
159042
908436
908436
115130
908436
908436
900684
900684
908436
904090
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
908436
117120
127052
908437
158309
908437
211221
908437
908437
908437
908437
105264
105264
106096
107174
117014
127046
127052
127052
128088
908437
129294
130090
130090
130090
130096
908437
148048
151090
908437
211898
212805
908437
213075
908437
900175
908437
900861
908437
902264
908437
903665
908437
904968
908437
906042
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
105228
105236
105572
106136
908437
908437
107094
107094
107174
908437
108094
210596
211397
908437
211710
908437
903358
908437
904204
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
908437
118052
144950
118052
213349
118052
118052
118052
900349
118052
118052
144054
118052
145075
118052
145114
118052
211727
118052
900892
118052
118052
121018
118052
122034
118052
212510
118052
900977
118052
903665
118052
118052
118052
118052
212864
118052
136124
903750
120068
120068
113116
113116
122387
120068
136048
211997
120068
902699
120068
120068
120068
120068
120032
211997
120068
900247
120068
905988
120068
120068
120068
907907
106054
120068
120068
113108
113108
120024
120068
121118
121162
121174
121174
120068
122014
120068
122050
122240
122250
122250
122250
122250
122250
122372
120068
124054
120068
140008
120068
120068
144054
144054
120068
120068
145114
145114
120068
146282
120068
120068
149042
149042
176048
120068
176090
120068
211497
120068
120068
211514
211514
211997
211997
211997
211997
120068
212084
120068
212103
120068
212200
120068
212231
908301
212656
120068
900175
120068
900247
120068
900789
900861
900861
900861
900861
900861
900892
900892
900892
120068
900900
120068
902568
120068
902699
903290
903290
903290
903290
907907
903301
120068
903640
905855
905855
905855
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120032
120068
145114
908628
212353
121018
121118
121118
122136
122372
122372
122372
122372
145114
145114
145114
145114
210172
210501
908963
212228
120068
901290
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
120068
121010
124093
144014
145114
145114
908301
901554
908301
902374
908301
908301
908301
908301
908301
120068
120068
211997
211997
908301
908301
120068
145114
145114
120068
120068
120068
903640
120068
120068
122387
908301
213199
908301
100061
121174
907907
907907
120032
120032
120032
121138
122387
145114
900175
900861
120068
120018
120032
120032
121138
121144
145075
145114
213094
213095
120068
120068
900175
900175
900861
900861
903347
120068
120068
120068
120068
120068
120068
120068
122372
122372
145114
145114
145114
145114
145114
158309
158350
212088
900175
908301
901765
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
121018
122372
908301
145114
146228
908301
212510
900247
908301
900977
908301
902913
908301
905867
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
122136
122136
122372
122372
122372
122372
125126
908301
158310
908301
908301
903745
903745
908301
903818
908301
908301
908301
908301
908301
908301
908301
121010
122014
122128
122128
122136
122372
122372
122372
122372
122372
166148
908301
176048
908301
211670
908301
213202
900247
908301
906236
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
908301
122034
122042
122050
122136
122372
908629
124093
145114
900175
908629
908629
908629
908629
908629
122050
122128
122372
122372
122372
122372
145114
145114
158309
908629
210402
210501
210608
908629
908629
213081
908629
908629
903120
903120
908629
905789
908629
908629
908629
908629
908629
908629
908629
908629
908629
