Stop Id,Lat,Lon
108010,33.737149,-84.229359
117120,33.743073,-84.349091
128036,33.714801,-84.320594
908976,33.753899,-84.39156
191046,33.57718,-84.55984
212864,33.719169,-84.310293
901100,33.75252,-84.349238
908566,33.765241,-84.312937
901560,33.792989,-84.320927
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
107346,33.754236,-84.268627
107346,33.754236,-84.268627
107346,33.754236,-84.268627
130090,33.711379,-84.271581
908437,33.757451,-84.352762
908437,33.757451,-84.352762
130090,33.711379,-84.271581
908437,33.757451,-84.352762
908437,33.757451,-84.352762
153108,33.693091,-84.259881
153108,33.693091,-84.259881
908437,33.757451,-84.352762
212228,33.705025,-84.275551
212619,33.707392,-84.285436
212803,33.704673,-84.355709
212864,33.719169,-84.310293
908437,33.757451,-84.352762
900175,33.73874,-84.4336
908437,33.757451,-84.352762
900244,33.744449,-84.482034
908437,33.757451,-84.352762
904968,33.771275,-84.394047
908437,33.757451,-84.352762
908437,33.757451,-84.352762
908437,33.757451,-84.352762
105186,33.753239,-84.325806
117121,33.747561,-84.34916
117121,33.747561,-84.34916
908976,33.753899,-84.39156
900069,33.570023,-84.538593
908566,33.765241,-84.312937
901610,33.825947,-84.19907
908566,33.765241,-84.312937
902244,33.799317,-84.475552
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
129012,33.704363,-84.30834
106110,33.732321,-84.283587
129294,33.711333,-84.291917
129012,33.704363,-84.30834
105474,33.740038,-84.345381
106136,33.727925,-84.280155
106136,33.727925,-84.280155
107174,33.738413,-84.273747
107174,33.738413,-84.273747
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
117120,33.743073,-84.349091
127046,33.715202,-84.349396
127046,33.715202,-84.349396
129012,33.704363,-84.30834
129192,33.726246,-84.292436
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130096,33.718143,-84.275124
908475,33.774699,-84.295417
134003,33.719769,-84.154564
153044,33.673804,-84.263776
908475,33.774699,-84.295417
210117,33.69749,-84.155894
211898,33.714872,-84.212892
212217,33.612257,-84.28568
212228,33.705025,-84.275551
212803,33.704673,-84.355709
212803,33.704673,-84.355709
212803,33.704673,-84.355709
908475,33.774699,-84.295417
900501,33.852226,-84.254156
908475,33.774699,-84.295417
901895,33.818595,-84.232404
908475,33.774699,-84.295417
902478,33.815194,-84.244463
908475,33.774699,-84.295417
903868,33.777623,-84.47414
908475,33.774699,-84.295417
904180,33.785697,-84.237946
908475,33.774699,-84.295417
906088,33.801198,-84.206687
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
106054,33.73202,-84.293836
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106136,33.727925,-84.280155
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106168,33.747039,-84.291395
106312,33.734315,-84.309812
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107346,33.754236,-84.268627
108004,33.73735,-84.238861
108004,33.73735,-84.238861
130084,33.700233,-84.270437
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130112,33.711852,-84.252631
908475,33.774699,-84.295417
148028,33.69654,-84.41388
153028,33.689564,-84.272682
153044,33.673804,-84.263776
153044,33.673804,-84.263776
153044,33.673804,-84.263776
153122,33.67356,-84.277547
908475,33.774699,-84.295417
211482,33.811196,-84.182803
211891,33.653653,-84.236214
212193,33.633875,-84.289575
212228,33.705025,-84.275551
212871,33.72661,-84.263409
212871,33.72661,-84.263409
908475,33.774699,-84.295417
903358,33.780327,-84.238746
905789,33.790478,-84.286774
905789,33.790478,-84.286774
905789,33.790478,-84.286774
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106110,33.732321,-84.283587
107162,33.738092,-84.259041
107250,33.744949,-84.260264
129294,33.711333,-84.291917
130084,33.700233,-84.270437
130084,33.700233,-84.270437
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130096,33.718143,-84.275124
130096,33.718143,-84.275124
130096,33.718143,-84.275124
131156,33.710993,-84.209931
131156,33.710993,-84.209931
153028,33.689564,-84.272682
153098,33.673611,-84.270618
153122,33.67356,-84.277547
153122,33.67356,-84.277547
153122,33.67356,-84.277547
153122,33.67356,-84.277547
154004,33.674377,-84.258003
908475,33.774699,-84.295417
211221,33.659915,-84.508663
908475,33.774699,-84.295417
212113,33.596065,-84.420438
908976,33.753899,-84.39156
212168,33.573786,-84.350014
212181,33.666042,-84.28056
212193,33.633875,-84.289575
212193,33.633875,-84.289575
212228,33.705025,-84.275551
212228,33.705025,-84.275551
212228,33.705025,-84.275551
212699,33.592215,-84.294282
212864,33.719169,-84.310293
908475,33.774699,-84.295417
901092,33.768164,-84.410002
908475,33.774699,-84.295417
904090,33.803948,-84.239013
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
106110,33.732321,-84.283587
106136,33.727925,-84.280155
107346,33.754236,-84.268627
107346,33.754236,-84.268627
130090,33.711379,-84.271581
130096,33.718143,-84.275124
908475,33.774699,-84.295417
134088,33.699076,-84.099258
153122,33.67356,-84.277547
154004,33.674377,-84.258003
908475,33.774699,-84.295417
212193,33.633875,-84.289575
212228,33.705025,-84.275551
901409,33.767197,-84.252754
908475,33.774699,-84.295417
903503,33.797554,-84.22393
908475,33.774699,-84.295417
903506,33.788646,-84.2322
908475,33.774699,-84.295417
908475,33.774699,-84.295417
905447,33.847816,-84.429512
905447,33.847816,-84.429512
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
107346,33.754236,-84.268627
108150,33.751247,-84.229396
128074,33.698098,-84.324322
908566,33.765241,-84.312937
140008,33.708942,-84.359405
908475,33.774699,-84.295417
148048,33.66525,-84.408533
903425,33.76211,-84.197929
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
105572,33.74749,-84.313846
106226,33.738496,-84.280182
106342,33.728568,-84.308802
106342,33.728568,-84.308802
107112,33.728802,-84.251961
107174,33.738413,-84.273747
129094,33.697514,-84.302204
131020,33.7071,-84.220128
153011,33.693777,-84.294375
153028,33.689564,-84.272682
153028,33.689564,-84.272682
210131,33.708321,-84.214411
212864,33.719169,-84.310293
212864,33.719169,-84.310293
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
908566,33.765241,-84.312937
212973,33.709788,-84.308339
908566,33.765241,-84.312937
129012,33.704363,-84.30834
908566,33.765241,-84.312937
106168,33.747039,-84.291395
107094,33.7388,-84.252083
908475,33.774699,-84.295417
901716,33.78799,-84.412014
903503,33.797554,-84.22393
908634,33.772647,-84.251607
906088,33.801198,-84.206687
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
107094,33.7388,-84.252083
107346,33.754236,-84.268627
904471,33.761578,-84.246902
908634,33.772647,-84.251607
908634,33.772647,-84.251607
107094,33.7388,-84.252083
107094,33.7388,-84.252083
904574,33.757942,-84.251442
908634,33.772647,-84.251607
905789,33.790478,-84.286774
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
105474,33.740038,-84.345381
106110,33.732321,-84.283587
106194,33.739902,-84.299225
107082,33.744122,-84.253112
107102,33.734612,-84.251907
107162,33.738092,-84.259041
107170,33.738221,-84.26665
107174,33.738413,-84.273747
107174,33.738413,-84.273747
107250,33.744949,-84.260264
107267,33.732334,-84.244522
107346,33.754236,-84.268627
107346,33.754236,-84.268627
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108010,33.737149,-84.229359
108010,33.737149,-84.229359
908634,33.772647,-84.251607
908634,33.772647,-84.251607
117120,33.743073,-84.349091
117120,33.743073,-84.349091
908634,33.772647,-84.251607
122312,33.722369,-84.432502
130090,33.711379,-84.271581
130112,33.711852,-84.252631
130169,33.718166,-84.25228
131020,33.7071,-84.220128
131050,33.718395,-84.228491
131078,33.724026,-84.234085
908634,33.772647,-84.251607
133029,33.702183,-84.148201
908634,33.772647,-84.251607
133095,33.716584,-84.129507
908634,33.772647,-84.251607
908634,33.772647,-84.251607
133148,33.70698,-84.115039
133148,33.70698,-84.115039
153098,33.673611,-84.270618
153108,33.693091,-84.259881
153108,33.693091,-84.259881
908634,33.772647,-84.251607
908634,33.772647,-84.251607
159042,33.665097,-84.380289
159042,33.665097,-84.380289
212192,33.658005,-84.286124
212228,33.705025,-84.275551
212864,33.719169,-84.310293
908976,33.753899,-84.39156
213202,33.573264,-84.338249
908634,33.772647,-84.251607
901895,33.818595,-84.232404
903358,33.780327,-84.238746
908634,33.772647,-84.251607
905554,33.786535,-84.279414
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
906040,33.80068,-84.201355
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
108004,33.73735,-84.238861
105264,33.740196,-84.313865
105264,33.740196,-84.313865
106136,33.727925,-84.280155
106194,33.739902,-84.299225
129214,33.723228,-84.30777
908634,33.772647,-84.251607
149042,33.68122,-84.396147
908634,33.772647,-84.251607
212124,33.581881,-84.411298
908634,33.772647,-84.251607
908634,33.772647,-84.251607
108010,33.737149,-84.229359
107094,33.7388,-84.252083
108010,33.737149,-84.229359
108150,33.751247,-84.229396
117120,33.743073,-84.349091
908634,33.772647,-84.251607
133095,33.716584,-84.129507
908475,33.774699,-84.295417
908475,33.774699,-84.295417
148092,33.655399,-84.39965
148092,33.655399,-84.39965
908475,33.774699,-84.295417
900451,33.816032,-84.390892
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
908475,33.774699,-84.295417
132116,33.711448,-84.187649
908634,33.772647,-84.251607
133022,33.705687,-84.142231
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
107094,33.7388,-84.252083
107094,33.7388,-84.252083
212827,33.740117,-84.168422
908634,33.772647,-84.251607
133022,33.705687,-84.142231
210346,33.702106,-84.172974
908634,33.772647,-84.251607
905554,33.786535,-84.279414
106440,33.748244,-84.280274
210353,33.78529,-84.258512
169041,33.666336,-84.245115
211889,33.651277,-84.243904
908976,33.753899,-84.39156
212176,33.574061,-84.371624
908634,33.772647,-84.251607
902913,33.758338,-84.347739
908634,33.772647,-84.251607
903347,33.726792,-84.517754
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
901058,33.762547,-84.258293
908634,33.772647,-84.251607
908634,33.772647,-84.251607
104068,33.746627,-84.359052
104068,33.746627,-84.359052
105228,33.747447,-84.328539
105264,33.740196,-84.313865
105572,33.74749,-84.313846
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106136,33.727925,-84.280155
106136,33.727925,-84.280155
106226,33.738496,-84.280182
106440,33.748244,-84.280274
106440,33.748244,-84.280274
107074,33.748207,-84.2509
107082,33.744122,-84.253112
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
108004,33.73735,-84.238861
108004,33.73735,-84.238861
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108010,33.737149,-84.229359
108088,33.744041,-84.218763
108094,33.736843,-84.216849
109012,33.730289,-84.193184
908634,33.772647,-84.251607
115130,33.736799,-84.381981
908634,33.772647,-84.251607
908634,33.772647,-84.251607
117121,33.747561,-84.34916
117121,33.747561,-84.34916
130084,33.700233,-84.270437
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130090,33.711379,-84.271581
130096,33.718143,-84.275124
130112,33.711852,-84.252631
130112,33.711852,-84.252631
130112,33.711852,-84.252631
130112,33.711852,-84.252631
130126,33.723534,-84.251343
130158,33.700098,-84.251501
130158,33.700098,-84.251501
131020,33.7071,-84.220128
132116,33.711448,-84.187649
132116,33.711448,-84.187649
908634,33.772647,-84.251607
140008,33.708942,-84.359405
908634,33.772647,-84.251607
908634,33.772647,-84.251607
146110,33.671337,-84.459648
146110,33.671337,-84.459648
908634,33.772647,-84.251607
148072,33.69035,-84.408357
153028,33.689564,-84.272682
153108,33.693091,-84.259881
153108,33.693091,-84.259881
153122,33.67356,-84.277547
908634,33.772647,-84.251607
165048,33.640148,-84.491117
908634,33.772647,-84.251607
176048,33.63341,-84.492124
908634,33.772647,-84.251607
210346,33.702106,-84.172974
908976,33.753899,-84.39156
211055,33.56295,-84.518218
908634,33.772647,-84.251607
211482,33.811196,-84.182803
211898,33.714872,-84.212892
211898,33.714872,-84.212892
212228,33.705025,-84.275551
908634,33.772647,-84.251607
212231,33.619465,-84.362459
908634,33.772647,-84.251607
212353,33.6162,-84.352853
212864,33.719169,-84.310293
908634,33.772647,-84.251607
900079,33.878148,-84.46904
908634,33.772647,-84.251607
900175,33.73874,-84.4336
900840,33.764275,-84.233762
908634,33.772647,-84.251607
900892,33.745762,-84.508462
908634,33.772647,-84.251607
908634,33.772647,-84.251607
900900,33.753751,-84.433436
900900,33.753751,-84.433436
908634,33.772647,-84.251607
908634,33.772647,-84.251607
901037,33.763988,-84.371856
901037,33.763988,-84.371856
901058,33.762547,-84.258293
901058,33.762547,-84.258293
901058,33.762547,-84.258293
901058,33.762547,-84.258293
901112,33.781775,-84.247683
901216,33.758333,-84.262862
901409,33.767197,-84.252754
901409,33.767197,-84.252754
901409,33.767197,-84.252754
901895,33.818595,-84.232404
908634,33.772647,-84.251607
902084,33.799405,-84.470146
902478,33.815194,-84.244463
902478,33.815194,-84.244463
903301,33.763773,-84.223151
903333,33.756523,-84.238129
903333,33.756523,-84.238129
903333,33.756523,-84.238129
903333,33.756523,-84.238129
903506,33.788646,-84.2322
904180,33.785697,-84.237946
908634,33.772647,-84.251607
905047,33.771219,-84.374655
908634,33.772647,-84.251607
905304,33.857078,-84.349041
908634,33.772647,-84.251607
905554,33.786535,-84.279414
905796,33.797735,-84.236785
908634,33.772647,-84.251607
906041,33.79017,-84.18091
908634,33.772647,-84.251607
908634,33.772647,-84.251607
906042,33.810994,-84.193824
906042,33.810994,-84.193824
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
908634,33.772647,-84.251607
105264,33.740196,-84.313865
106096,33.737281,-84.287323
106096,33.737281,-84.287323
106136,33.727925,-84.280155
107094,33.7388,-84.252083
107094,33.7388,-84.252083
107094,33.7388,-84.252083
108010,33.737149,-84.229359
108094,33.736843,-84.216849
128130,33.724917,-84.320735
134003,33.719769,-84.154564
908515,33.769856,-84.228906
149042,33.68122,-84.396147
153108,33.693091,-84.259881
212086,33.628643,-84.355886
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
908515,33.769856,-84.228906
105075,33.73999,-84.33256
105264,33.740196,-84.313865
107150,33.737878,-84.246042
107174,33.738413,-84.273747
108094,33.736843,-84.216849
108094,33.736843,-84.216849
908515,33.769856,-84.228906
117120,33.743073,-84.349091
131166,33.719189,-84.215015
908515,33.769856,-84.228906
184036,33.588118,-84.469115
908515,33.769856,-84.228906
193016,33.57149,-84.490625
211898,33.714872,-84.212892
908515,33.769856,-84.228906
